FileHeader: Filename,Date,Time,Row,Type,Identifier 1,Identifier 2,Amount,Sample Dilution,Peak Nr.,Component,Rt,Amt%,Ampl. 28,Ampl. 29,Area 28,Area 29,d 15N/14N,Ampl. 44,Ampl. 45,Ampl. 46,Area 44,Area 45,Area 46,Area All,d 13C/12C,Peak Nr. Flash TCD,Rt Flash TCD,rArea Flash TCD,Amt% Flash TCD
22760_d15N-d13C_MJS-24-010_Willow; leaf (G3)-0000.dxf,11/21/2024,18:43:41,41,Sample,MJS-24-010_Willow; leaf (G3),SAMPLE,0.00285,0,2,N2 - 2,87.6,1.9990558,4350,3196,81.652,0.6,-0.526,,,,,,,82.252,,,,,
22760_d15N-d13C_MJS-24-010_Willow; leaf (G3)-0000.dxf,11/21/2024,18:43:41,41,Sample,MJS-24-010_Willow; leaf (G3),SAMPLE,0.00285,0,3,N2,158.2,2.5826901,4371,3245,109.192,0.812,11.013,,,,,,,110.004,,,,,
22760_d15N-d13C_MJS-24-010_Willow; leaf (G3)-0000.dxf,11/21/2024,18:43:41,41,Sample,MJS-24-010_Willow; leaf (G3),SAMPLE,0.00285,89,4,CO2,264.8,361.2605476,,,,,,15143,17544,21682,454.282,5.224,1.951,461.457,-31.302,,,,
22760_d15N-d13C_MJS-24-010_Willow; leaf (G3)-0000.dxf,11/21/2024,18:43:41,41,Sample,MJS-24-010_Willow; leaf (G3),SAMPLE,0.00285,89,5,CO2 - 1,376.6,34.0901913,,,,,,5535,6401,7963,103.211,1.194,0.445,104.85,-25.556,,,,
22760_d15N-d13C_MJS-24-010_Willow; leaf (G3)-0000.dxf,11/21/2024,18:43:41,41,Sample,MJS-24-010_Willow; leaf (G3),SAMPLE,0.00285,89,6,CO2 - 2,426.4,,,,,,,5520,6385,7942,102.978,1.191,0.445,104.613,-25.308,,,,
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,,,,,,,,,,,,,,,,,,,1,14.7,1139442,3.2255773
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,,,,,,,,,,,,,,,,,,,2,236.7,5769691,36.152346
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,0,1,N2 - 1,47.9,1.9720921,4359,3204,81.684,0.6,-0.318,,,,,,,82.285,,,,,
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,0,2,N2 - 2,87.6,1.9742859,4355,3200,81.786,0.601,-0.526,,,,,,,82.387,,,,,
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,0,3,N2,157.6,2.7912163,4919,3638,121.593,0.9,7.064,,,,,,,122.494,,,,,
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,89,4,CO2,262.3,351.2118191,,,,,,15458,17934,22130,452.37,5.207,1.943,459.519,-30.367,,,,
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,89,5,CO2 - 1,376.6,33.6734173,,,,,,5538,6403,7965,103.144,1.193,0.445,104.782,-25.556,,,,
22761_d15N-d13C_MJS-24-011_Ash; leaf (G4)-0000.dxf,11/21/2024,18:52:57,42,Sample,MJS-24-011_Ash; leaf (G4),SAMPLE,0.00289,89,6,CO2 - 2,426.4,,,,,,,5526,6391,7950,103.077,1.192,0.445,104.715,-25.377,,,,
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,,,,,,,,,,,,,,,,,,,1,14.7,958963,-2.2149749
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,,,,,,,,,,,,,,,,,,,2,238.7,5470598,34.6039835
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,0,1,N2 - 1,47.9,1.9394295,4359,3204,81.726,0.601,-0.307,,,,,,,82.326,,,,,
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,0,2,N2 - 2,87.6,1.9381317,4355,3200,81.665,0.6,-0.526,,,,,,,82.265,,,,,
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,0,3,N2,158,1.9395642,3300,2445,81.726,0.607,9.741,,,,,,,82.333,,,,,
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,89,4,CO2,264.2,275.7084499,,,,,,14324,16666,20508,424.021,4.898,1.821,430.74,-26.719,,,,
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,89,5,CO2 - 1,376.6,,,,,,,5541,6408,7970,103.312,1.195,0.446,104.953,-25.556,,,,
22762_d15N-d13C_MJS-24-011_Riparian Grass; leaf (G5)-0000.dxf,11/21/2024,19:02:13,43,Sample,MJS-24-011_Riparian Grass; leaf (G5),SAMPLE,0.00294,89,6,CO2 - 2,426.4,,,,,,,5520,6384,7943,103.031,1.192,0.445,104.668,-25.413,,,,
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,,,,,,,,,,,,,,,,,,,1,14.7,1117644,2.4538959
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,,,,,,,,,,,,,,,,,,,2,237.7,5262880,32.0440451
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,0,1,N2 - 1,47.9,1.8350295,4364,3207,81.805,0.601,-0.318,,,,,,,82.407,,,,,
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,0,2,N2 - 2,87.8,1.8345784,4360,3204,81.783,0.601,-0.526,,,,,,,82.384,,,,,
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,0,3,N2,157.4,3.7227014,7959,5865,192.09,1.416,2.778,,,,,,,193.507,,,,,
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,89,4,CO2,263.5,223.4008486,,,,,,14155,16372,20268,406.39,4.666,1.746,412.802,-32.866,,,,
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,89,5,CO2 - 1,376.6,,,,,,,5529,6394,7953,103.068,1.192,0.445,104.705,-25.556,,,,
22763_d15N-d13C_MJS-24-011_Pondweed; leaf (G6)-0000.dxf,11/21/2024,19:11:29,44,Sample,MJS-24-011_Pondweed; leaf (G6),SAMPLE,0.00311,89,6,CO2 - 2,426.4,,,,,,,5518,6381,7938,102.956,1.191,0.445,104.591,-25.377,,,,
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,,,,,,,,,,,,,,,,,,,1,14.7,1033721,0.1847077
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,,,,,,,,,,,,,,,,,,,2,243.7,3334628,24.535032
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,0,1,N2 - 1,47.9,1.9062478,4369,3212,81.994,0.603,-0.292,,,,,,,82.596,,,,,
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,0,2,N2 - 2,87.6,1.9042812,4364,3207,81.9,0.602,-0.526,,,,,,,82.502,,,,,
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,0,3,N2,157.4,1.7958012,3092,2293,76.74,0.57,10.587,,,,,,,77.31,,,,,
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,89,4,CO2,268.4,19.6173765,,,,,,9172,10655,13138,250.26,2.893,1.075,254.228,-25.969,,,,
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,89,5,CO2 - 1,376.6,,,,,,,5512,6374,7931,102.372,1.184,0.442,103.998,-25.556,,,,
22764_d15N-d13C_MJS-24-011_Filamentous algae; all (G7)-0000.dxf,11/21/2024,19:20:44,45,Sample,MJS-24-011_Filamentous algae; all (G7),SAMPLE,0.003,89,6,CO2 - 2,426.4,,,,,,,5519,6383,7941,102.884,1.19,0.444,104.519,-25.447,,,,
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,,,,,,,,,,,,,,,,,,,1,14.7,1066739,1.2578769
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,,,,,,,,,,,,,,,,,,,2,238.7,5251380,36.3276477
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,0,1,N2 - 1,47.9,2.0852001,4364,3208,81.909,0.602,-0.257,,,,,,,82.511,,,,,
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,0,2,N2 - 2,87.6,2.0842681,4361,3205,81.869,0.602,-0.526,,,,,,,82.47,,,,,
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,0,3,N2,157.4,3.2062543,5562,4134,134.713,1.003,12.226,,,,,,,135.716,,,,,
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,89,4,CO2,263.8,253.5759684,,,,,,14068,16317,20145,406.381,4.679,1.746,412.805,-29.969,,,,
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,89,5,CO2 - 1,376.6,,,,,,,5527,6391,7950,102.912,1.19,0.444,104.546,-25.556,,,,
22765_d15N-d13C_MJS-24-012_Sedge; leaf (G8)-0000.dxf,11/21/2024,19:30:01,46,Sample,MJS-24-012_Sedge; leaf (G8),SAMPLE,0.00274,89,6,CO2 - 2,426.4,,,,,,,5511,6374,7928,102.847,1.19,0.444,104.481,-25.345,,,,
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,,,,,,,,,,,,,,,,,,,1,14.7,1007198,-0.7139907
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,,,,,,,,,,,,,,,,,,,2,248.7,1999091,18.477967
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,0,1,N2 - 1,47.9,2.1800168,4368,3211,81.88,0.602,-0.287,,,,,,,82.482,,,,,
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,0,2,N2 - 2,87.8,2.1802719,4362,3206,81.891,0.602,-0.526,,,,,,,82.493,,,,,
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,0,3,N2,157.4,1.5484298,2240,1664,56.379,0.42,12.899,,,,,,,56.799,,,,,
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,89,4,CO2,272.1,5.4120557,,,,,,5825,6727,8351,153.843,1.77,0.661,156.275,-30.672,,,,
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,89,5,CO2 - 1,376.6,,,,,,,5516,6380,7938,102.495,1.186,0.443,104.124,-25.556,,,,
22766_d15N-d13C_MJS-24-012_Aquatic Coontail; leaf (G9)-0000.dxf,11/21/2024,19:39:17,47,Sample,MJS-24-012_Aquatic Coontail; leaf (G9),SAMPLE,0.00262,89,6,CO2 - 2,426.4,,,,,,,5522,6387,7944,103.024,1.192,0.445,104.661,-25.436,,,,
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,,,,,,,,,,,,,,,,,,,1,14.7,952856,-2.6973458
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,,,,,,,,,,,,,,,,,,,2,242.7,3640766,29.7559309
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,0,1,N2 - 1,47.9,2.1600198,4360,3204,81.734,0.601,-0.38,,,,,,,82.335,,,,,
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,0,2,N2 - 2,87.8,2.1622632,4356,3200,81.829,0.601,-0.526,,,,,,,82.43,,,,,
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,0,3,N2,157.4,2.61298,4130,3065,101.313,0.754,12,,,,,,,102.067,,,,,
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,89,4,CO2,267.5,42.8831661,,,,,,10085,11712,14454,275.018,3.175,1.182,279.375,-27.322,,,,
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,89,5,CO2 - 1,376.6,,,,,,,5507,6370,7925,102.258,1.183,0.442,103.883,-25.556,,,,
22767_d15N-d13C_MJS-24-012_Filamentous algae; all (G10)-0000.dxf,11/21/2024,19:48:33,48,Sample,MJS-24-012_Filamentous algae; all (G10),SAMPLE,0.00264,89,6,CO2 - 2,426.4,,,,,,,5516,6380,7936,102.781,1.189,0.444,104.414,-25.52,,,,
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,,,,,,,,,,,,,,,,,,,1,14.7,1148097,
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,,,,,,,,,,,,,,,,,,,2,239.7,5322092,39.4740016
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,0,1,N2 - 1,47.9,2.2478585,4365,3208,81.847,0.602,-0.27,,,,,,,82.449,,,,,
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,0,2,N2 - 2,87.6,2.2475887,4358,3202,81.836,0.601,-0.526,,,,,,,82.438,,,,,
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,0,3,N2,158,3.0399741,4524,3332,115.48,0.85,0.821,,,,,,,116.33,,,,,
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,89,4,CO2,264.4,307.3620217,,,,,,13996,16228,20051,419.605,4.833,1.803,426.241,-29.789,,,,
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,89,5,CO2 - 1,376.6,38.3682722,,,,,,5540,6408,7970,103.085,1.192,0.445,104.722,-25.556,,,,
22768_d15N-d13C_MJS-24-012_Willow; leaf (G11)-0000.dxf,11/21/2024,19:57:50,49,Sample,MJS-24-012_Willow; leaf (G11),SAMPLE,0.00254,89,6,CO2 - 2,426.4,,,,,,,5523,6389,7946,103.04,1.192,0.445,104.677,-25.433,,,,
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,,,,,,,,,,,,,,,,,,,1,14.7,1137807,3.1283165
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,,,,,,,,,,,,,,,,,,,2,237.7,5152153,33.5003557
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,0,1,N2 - 1,47.9,1.9362165,4353,3198,81.575,0.599,-0.396,,,,,,,82.175,,,,,
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,0,2,N2 - 2,87.6,1.9378829,4350,3195,81.653,0.6,-0.526,,,,,,,82.253,,,,,
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,0,3,N2,157.6,2.4159877,4307,3179,104.784,0.775,6.424,,,,,,,105.559,,,,,
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,89,4,CO2,263.3,243.0354508,,,,,,14312,16555,20498,409.502,4.7,1.759,415.961,-33.293,,,,
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,89,5,CO2 - 1,376.6,,,,,,,5530,6395,7954,103.048,1.192,0.445,104.684,-25.556,,,,
22769_d15N-d13C_MJS-24-012_Honeysuckle; leaf (G12)-0000.dxf,11/21/2024,20:07:06,50,Sample,MJS-24-012_Honeysuckle; leaf (G12),SAMPLE,0.00294,89,6,CO2 - 2,426.4,,,,,,,5519,6383,7940,102.946,1.191,0.445,104.581,-25.353,,,,
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,,,,,,,,,,,,,,,,,,,1,13.7,906653,-6.2873674
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,,,,,,,,,,,,,,,,,,,2,243.7,3472149,40.1412583
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,0,1,N2 - 1,47.9,3.0160823,4358,3202,81.701,0.6,-0.345,,,,,,,82.302,,,,,
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,0,2,N2 - 2,87.6,3.0153146,4354,3199,81.678,0.6,-0.526,,,,,,,82.278,,,,,
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,0,3,N2,158,1.7873765,1854,1371,46.393,0.345,11.55,,,,,,,46.738,,,,,
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,89,4,CO2,267.7,47.4260422,,,,,,9717,11418,13923,265.199,3.099,1.14,269.437,-14.54,,,,
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,89,5,CO2 - 1,376.6,,,,,,,5507,6370,7926,102.326,1.184,0.442,103.951,-25.556,,,,
22770_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,20:16:22,51,Sample,SORGHUM,STANDARD,0.00189,89,6,CO2 - 2,426.4,,,,,,,5515,6379,7935,102.821,1.189,0.444,104.455,-25.404,,,,
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,,,,,,,,,,,,,,,,,,,1,14.7,982965,-1.9463078
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,,,,,,,,,,,,,,,,,,,2,242.7,3604231,36.439721
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,0,1,N2 - 1,47.9,2.6657842,4364,3207,81.771,0.601,-0.348,,,,,,,82.372,,,,,
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,0,2,N2 - 2,87.6,2.6663721,4358,3203,81.791,0.601,-0.526,,,,,,,82.392,,,,,
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,0,3,N2,158,1.911783,2291,1698,56.891,0.424,13.217,,,,,,,57.315,,,,,
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,89,4,CO2,267.3,51.5553961,,,,,,10049,11667,14402,273.881,3.161,1.177,278.219,-27.56,,,,
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,89,5,CO2 - 1,376.6,,,,,,,5502,6362,7917,102.099,1.181,0.441,103.721,-25.556,,,,
22771_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,20:25:38,52,Sample,WHEAT FLOUR,STANDARD,0.00214,89,6,CO2 - 2,426.4,,,,,,,5512,6376,7931,102.807,1.189,0.444,104.44,-25.384,,,,
22772_d15N-d13C_MJS-24-012_Queen Anne's Lace; leaf (H1)-0000.dxf,11/21/2024,20:34:54,53,Sample,MJS-24-012_Queen Anne's Lace; leaf (H1),SAMPLE,0.00275,,,,,,,,,,,,,,,,,,,1,14.7,1050935,0.7561977
22772_d15N-d13C_MJS-24-012_Queen Anne's Lace; leaf (H1)-0000.dxf,11/21/2024,20:34:54,53,Sample,MJS-24-012_Queen Anne's Lace; leaf (H1),SAMPLE,0.00275,,,,,,,,,,,,,,,,,,,2,238.7,4757743,34.1859082
22772_d15N-d13C_MJS-24-012_Queen Anne's Lace; leaf (H1)-0000.dxf,11/21/2024,20:34:54,53,Sample,MJS-24-012_Queen Anne's Lace; leaf (H1),SAMPLE,0.00275,0,1,N2 - 1,47.9,2.0745037,4364,3207,81.773,0.601,-0.302,,,,,,,82.374,,,,,
22772_d15N-d13C_MJS-24-012_Queen Anne's Lace; leaf (H1)-0000.dxf,11/21/2024,20:34:54,53,Sample,MJS-24-012_Queen Anne's Lace; leaf (H1),SAMPLE,0.00275,0,2,N2 - 2,87.8,2.0749405,4360,3203,81.792,0.601,-0.526,,,,,,,82.393,,,,,
22772_d15N-d13C_MJS-24-012_Queen Anne's Lace; leaf (H1)-0000.dxf,11/21/2024,20:34:54,53,Sample,MJS-24-012_Queen Anne's Lace; leaf (H1),SAMPLE,0.00275,0,3,N2,157.6,2.6970604,4459,3292,110.167,0.815,6.576,,,,,,,110.982,,,,,
22772_d15N-d13C_MJS-24-012_Queen Anne's Lace; leaf (H1)-0000.dxf,11/21/2024,20:34:54,53,Sample,MJS-24-012_Queen Anne's Lace; leaf (H1),SAMPLE,0.00275,89,4,CO2,264,196.8721728,,,,,,13394,15490,19189,380.551,4.369,1.635,386.555,-32.913,,,,
