year,region,property,value,unit
2006,CZ,abs_max,inf,t/cap/yr
2006,HU,abs_max,inf,t/cap/yr
2006,PL,abs_max,inf,t/cap/yr
2006,RO,abs_max,inf,t/cap/yr
2006,RU,abs_max,inf,t/cap/yr
2006,SK,abs_max,inf,t/cap/yr
2006,DK,abs_max,inf,t/cap/yr
2006,EE,abs_max,inf,t/cap/yr
2006,FI,abs_max,inf,t/cap/yr
2006,IS,abs_max,inf,t/cap/yr
2006,IE,abs_max,inf,t/cap/yr
2006,LV,abs_max,inf,t/cap/yr
2006,LT,abs_max,inf,t/cap/yr
2006,NO,abs_max,inf,t/cap/yr
2006,SE,abs_max,inf,t/cap/yr
2006,GB,abs_max,inf,t/cap/yr
2006,BA,abs_max,inf,t/cap/yr
2006,HR,abs_max,inf,t/cap/yr
2006,GR,abs_max,inf,t/cap/yr
2006,IT,abs_max,inf,t/cap/yr
2006,MT,abs_max,inf,t/cap/yr
2006,ME,abs_max,inf,t/cap/yr
2006,PT,abs_max,inf,t/cap/yr
2006,RS,abs_max,inf,t/cap/yr
2006,SI,abs_max,inf,t/cap/yr
2006,ES,abs_max,inf,t/cap/yr
2006,MK,abs_max,inf,t/cap/yr
2006,AT,abs_max,inf,t/cap/yr
2006,BE,abs_max,inf,t/cap/yr
2006,FR,abs_max,inf,t/cap/yr
2006,DE,abs_max,inf,t/cap/yr
2006,LU,abs_max,inf,t/cap/yr
2006,NL,abs_max,inf,t/cap/yr
2006,CH,abs_max,inf,t/cap/yr
2006,AI,abs_max,inf,t/cap/yr
2006,AG,abs_max,inf,t/cap/yr
2006,BS,abs_max,inf,t/cap/yr
2006,BB,abs_max,inf,t/cap/yr
2006,CU,abs_max,inf,t/cap/yr
2006,DM,abs_max,inf,t/cap/yr
2006,DO,abs_max,inf,t/cap/yr
2006,GD,abs_max,inf,t/cap/yr
2006,GP,abs_max,inf,t/cap/yr
2006,HT,abs_max,inf,t/cap/yr
2006,JM,abs_max,inf,t/cap/yr
2006,KN,abs_max,inf,t/cap/yr
2006,LC,abs_max,inf,t/cap/yr
2006,VC,abs_max,inf,t/cap/yr
2006,TT,abs_max,inf,t/cap/yr
2006,BZ,abs_max,inf,t/cap/yr
2006,CR,abs_max,inf,t/cap/yr
2006,GT,abs_max,inf,t/cap/yr
2006,HN,abs_max,inf,t/cap/yr
2006,MX,abs_max,inf,t/cap/yr
2006,NI,abs_max,inf,t/cap/yr
2006,AR,abs_max,inf,t/cap/yr
2006,BO,abs_max,inf,t/cap/yr
2006,BR,abs_max,inf,t/cap/yr
2006,CO,abs_max,inf,t/cap/yr
2006,EC,abs_max,inf,t/cap/yr
2006,PY,abs_max,inf,t/cap/yr
2006,PE,abs_max,inf,t/cap/yr
2006,UY,abs_max,inf,t/cap/yr
2006,VE,abs_max,inf,t/cap/yr
2006,BM,abs_max,inf,t/cap/yr
2006,CA,abs_max,inf,t/cap/yr
2006,US,abs_max,inf,t/cap/yr
2006,AU,abs_max,inf,t/cap/yr
2006,NZ,abs_max,inf,t/cap/yr
2006,FJ,abs_max,inf,t/cap/yr
2006,SB,abs_max,inf,t/cap/yr
2006,VU,abs_max,inf,t/cap/yr
2006,TO,abs_max,inf,t/cap/yr
2006,Southern Africa,abs_max,inf,t/cap/yr
2006,Central Asia,def,0.34,t/cap/yr
2006,Eastern Asia,def,0.48,t/cap/yr
2006,South-Eastern Asia,def,0.46,t/cap/yr
2006,Southern Asia,def,0.5,t/cap/yr
2006,Western Asia,def,0.69,t/cap/yr
2006,Northern Africa,def,0.41,t/cap/yr
2006,Eastern Africa,def,0.29,t/cap/yr
2006,Middle Africa,def,0.19,t/cap/yr
2006,Western Africa,def,0.18,t/cap/yr
2006,Eastern Europe,def,0.37,t/cap/yr
2006,Northern Europe,def,0.48,t/cap/yr
2006,Southern Europe,def,0.47,t/cap/yr
2006,Western Europe,def,0.59,t/cap/yr
2006,Caribbean,def,0.78,t/cap/yr
2006,Central America,def,0.55,t/cap/yr
2006,South America,def,0.43,t/cap/yr
2006,Northern America,def,0.96,t/cap/yr
2006,Australia and New Zealand,def,0.6,t/cap/yr
2006,Melanesia,def,1.18,t/cap/yr
2006,Polynesia,def,1.35,t/cap/yr
2006,Central Asia,min,0.204,t/cap/yr
2006,Eastern Asia,min,0.288,t/cap/yr
2006,South-Eastern Asia,min,0.276,t/cap/yr
2006,Southern Asia,min,0.3,t/cap/yr
2006,Western Asia,min,0.414,t/cap/yr
2006,Northern Africa,min,0.246,t/cap/yr
2006,Eastern Africa,min,0.174,t/cap/yr
2006,Middle Africa,min,0.114,t/cap/yr
2006,Western Africa,min,0.108,t/cap/yr
2006,Eastern Europe,min,0.222,t/cap/yr
2006,Northern Europe,min,0.288,t/cap/yr
2006,Southern Europe,min,0.282,t/cap/yr
2006,Western Europe,min,0.354,t/cap/yr
2006,Caribbean,min,0.468,t/cap/yr
2006,Central America,min,0.33,t/cap/yr
2006,South America,min,0.258,t/cap/yr
2006,Northern America,min,0.576,t/cap/yr
2006,Australia and New Zealand,min,0.36,t/cap/yr
2006,Melanesia,min,0.708,t/cap/yr
2006,Polynesia,min,0.81,t/cap/yr
2006,Central Asia,max,0.476,t/cap/yr
2006,Eastern Asia,max,0.672,t/cap/yr
2006,South-Eastern Asia,max,0.644,t/cap/yr
2006,Southern Asia,max,0.7,t/cap/yr
2006,Western Asia,max,0.966,t/cap/yr
2006,Northern Africa,max,0.574,t/cap/yr
2006,Eastern Africa,max,0.406,t/cap/yr
2006,Middle Africa,max,0.266,t/cap/yr
2006,Western Africa,max,0.252,t/cap/yr
2006,Eastern Europe,max,0.518,t/cap/yr
2006,Northern Europe,max,0.672,t/cap/yr
2006,Southern Europe,max,0.658,t/cap/yr
2006,Western Europe,max,0.826,t/cap/yr
2006,Caribbean,max,1.092,t/cap/yr
2006,Central America,max,0.77,t/cap/yr
2006,South America,max,0.602,t/cap/yr
2006,Northern America,max,1.344,t/cap/yr
2006,Australia and New Zealand,max,0.84,t/cap/yr
2006,Melanesia,max,1.652,t/cap/yr
2006,Polynesia,max,1.89,t/cap/yr
2006,Central Asia,abs_min,0.0,t/cap/yr
2006,Eastern Asia,abs_min,0.0,t/cap/yr
2006,South-Eastern Asia,abs_min,0.0,t/cap/yr
2006,Southern Asia,abs_min,0.0,t/cap/yr
2006,Western Asia,abs_min,0.0,t/cap/yr
2006,Northern Africa,abs_min,0.0,t/cap/yr
2006,Eastern Africa,abs_min,0.0,t/cap/yr
2006,Middle Africa,abs_min,0.0,t/cap/yr
2006,Western Africa,abs_min,0.0,t/cap/yr
2006,Eastern Europe,abs_min,0.0,t/cap/yr
2006,Northern Europe,abs_min,0.0,t/cap/yr
2006,Southern Europe,abs_min,0.0,t/cap/yr
2006,Western Europe,abs_min,0.0,t/cap/yr
2006,Caribbean,abs_min,0.0,t/cap/yr
2006,Central America,abs_min,0.0,t/cap/yr
2006,South America,abs_min,0.0,t/cap/yr
2006,Northern America,abs_min,0.0,t/cap/yr
2006,Australia and New Zealand,abs_min,0.0,t/cap/yr
2006,Melanesia,abs_min,0.0,t/cap/yr
2006,Polynesia,abs_min,0.0,t/cap/yr
2006,Central Asia,abs_max,inf,t/cap/yr
2006,Eastern Asia,abs_max,inf,t/cap/yr
2006,South-Eastern Asia,abs_max,inf,t/cap/yr
2006,Southern Asia,abs_max,inf,t/cap/yr
2006,Western Asia,abs_max,inf,t/cap/yr
2006,Northern Africa,abs_max,inf,t/cap/yr
2006,Eastern Africa,abs_max,inf,t/cap/yr
2006,Middle Africa,abs_max,inf,t/cap/yr
2006,Western Africa,abs_max,inf,t/cap/yr
2006,Eastern Europe,abs_max,inf,t/cap/yr
2006,Northern Europe,abs_max,inf,t/cap/yr
2006,Southern Europe,abs_max,inf,t/cap/yr
2006,Western Europe,abs_max,inf,t/cap/yr
2006,Caribbean,abs_max,inf,t/cap/yr
2006,Central America,abs_max,inf,t/cap/yr
2006,South America,abs_max,inf,t/cap/yr
2006,Northern America,abs_max,inf,t/cap/yr
2006,Australia and New Zealand,abs_max,inf,t/cap/yr
2006,Melanesia,abs_max,inf,t/cap/yr
2006,Polynesia,abs_max,inf,t/cap/yr
