year,region,product,activity,property,value,unit
2019,World,camel,pasture,min,0.0,kg/kg
2019,World,camel,lagoon,max,0.0,kg/kg
2019,World,camel,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,camel,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,camel,liquid-slurry-cover,max,0.0,kg/kg
2019,World,camel,pit-short,max,0.0,kg/kg
2019,World,camel,pit-long,max,0.0,kg/kg
2019,World,camel,daily-spread,max,0.0,kg/kg
2019,World,camel,solid-storage-covered,max,0.0,kg/kg
2019,World,camel,solid-storage-bulking,max,0.02,kg/kg
2019,World,camel,solid-storage-additive,max,0.02,kg/kg
2019,World,camel,solid-storage,max,0.02,kg/kg
2019,World,camel,drylot,max,0.035,kg/kg
2019,World,camel,digester,max,0.0,kg/kg
2019,World,camel,burned,max,0.0,kg/kg
2019,World,camel,bedding,max,0.0,kg/kg
2019,World,camel,bedding-mixing,max,0.0,kg/kg
2019,World,camel,composting-vessel,max,0.0,kg/kg
2019,World,camel,composting-pile,max,0.06,kg/kg
2019,World,camel,composting-intensive,max,0.06,kg/kg
2019,World,camel,composting-passive,max,0.04,kg/kg
2019,World,camel,poultry-litter,max,0.0,kg/kg
2019,World,camel,poultry-nolitter,max,0.0,kg/kg
2019,World,camel,aerobic-natural,max,0.0,kg/kg
2019,World,camel,aerobic-forced,max,0.0,kg/kg
2019,World,camel,pasture,max,0.0,kg/kg
2019,World,camel,lagoon,abs_min,0.0,kg/kg
2019,World,camel,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,camel,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,camel,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,camel,pit-short,abs_min,0.0,kg/kg
2019,World,camel,pit-long,abs_min,0.0,kg/kg
2019,World,camel,daily-spread,abs_min,0.0,kg/kg
2019,World,camel,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,camel,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,camel,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,camel,solid-storage,abs_min,0.0,kg/kg
2019,World,camel,drylot,abs_min,0.0,kg/kg
2019,World,camel,digester,abs_min,0.0,kg/kg
2019,World,camel,burned,abs_min,0.0,kg/kg
2019,World,camel,bedding,abs_min,0.0,kg/kg
2019,World,camel,bedding-mixing,abs_min,0.0,kg/kg
2019,World,camel,composting-vessel,abs_min,0.0,kg/kg
2019,World,camel,composting-pile,abs_min,0.0,kg/kg
2019,World,camel,composting-intensive,abs_min,0.0,kg/kg
2019,World,camel,composting-passive,abs_min,0.0,kg/kg
2019,World,camel,poultry-litter,abs_min,0.0,kg/kg
2019,World,camel,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,camel,aerobic-natural,abs_min,0.0,kg/kg
2019,World,camel,aerobic-forced,abs_min,0.0,kg/kg
2019,World,camel,pasture,abs_min,0.0,kg/kg
2019,World,camel,lagoon,abs_max,1.0,kg/kg
2019,World,camel,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,camel,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,camel,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,camel,pit-short,abs_max,1.0,kg/kg
2019,World,camel,pit-long,abs_max,1.0,kg/kg
2019,World,camel,daily-spread,abs_max,1.0,kg/kg
2019,World,camel,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,camel,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,camel,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,camel,solid-storage,abs_max,1.0,kg/kg
2019,World,camel,drylot,abs_max,1.0,kg/kg
2019,World,camel,digester,abs_max,1.0,kg/kg
2019,World,camel,burned,abs_max,1.0,kg/kg
2019,World,camel,bedding,abs_max,1.0,kg/kg
2019,World,camel,bedding-mixing,abs_max,1.0,kg/kg
2019,World,camel,composting-vessel,abs_max,1.0,kg/kg
2019,World,camel,composting-pile,abs_max,1.0,kg/kg
2019,World,camel,composting-intensive,abs_max,1.0,kg/kg
2019,World,camel,composting-passive,abs_max,1.0,kg/kg
2019,World,camel,poultry-litter,abs_max,1.0,kg/kg
2019,World,camel,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,camel,aerobic-natural,abs_max,1.0,kg/kg
2019,World,camel,aerobic-forced,abs_max,1.0,kg/kg
2019,World,camel,pasture,abs_max,1.0,kg/kg
2019,World,horse,lagoon,def,0.0,kg/kg
2019,World,horse,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,horse,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,horse,liquid-slurry-cover,def,0.0,kg/kg
2019,World,horse,pit-short,def,0.0,kg/kg
2019,World,horse,pit-long,def,0.0,kg/kg
2019,World,horse,daily-spread,def,0.0,kg/kg
2019,World,horse,solid-storage-covered,def,0.0,kg/kg
2019,World,horse,solid-storage-bulking,def,0.02,kg/kg
2019,World,horse,solid-storage-additive,def,0.02,kg/kg
2019,World,horse,solid-storage,def,0.02,kg/kg
2019,World,horse,drylot,def,0.035,kg/kg
2019,World,horse,digester,def,0.0,kg/kg
2019,World,horse,burned,def,0.0,kg/kg
2019,World,horse,bedding,def,0.0,kg/kg
2019,World,horse,bedding-mixing,def,0.0,kg/kg
2019,World,horse,composting-vessel,def,0.0,kg/kg
2019,World,horse,composting-pile,def,0.06,kg/kg
2019,World,horse,composting-intensive,def,0.06,kg/kg
2019,World,horse,composting-passive,def,0.04,kg/kg
2019,World,horse,poultry-litter,def,0.0,kg/kg
2019,World,horse,poultry-nolitter,def,0.0,kg/kg
2019,World,horse,aerobic-natural,def,0.0,kg/kg
2019,World,horse,aerobic-forced,def,0.0,kg/kg
2019,World,horse,pasture,def,0.0,kg/kg
2019,World,horse,lagoon,min,0.0,kg/kg
2019,World,horse,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,horse,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,horse,liquid-slurry-cover,min,0.0,kg/kg
2019,World,horse,pit-short,min,0.0,kg/kg
2019,World,horse,pit-long,min,0.0,kg/kg
2019,World,horse,daily-spread,min,0.0,kg/kg
2019,World,horse,solid-storage-covered,min,0.0,kg/kg
2019,World,horse,solid-storage-bulking,min,0.02,kg/kg
2019,World,horse,solid-storage-additive,min,0.02,kg/kg
2019,World,horse,solid-storage,min,0.02,kg/kg
2019,World,horse,drylot,min,0.035,kg/kg
2019,World,horse,digester,min,0.0,kg/kg
2019,World,horse,burned,min,0.0,kg/kg
2019,World,horse,bedding,min,0.0,kg/kg
2019,World,horse,bedding-mixing,min,0.0,kg/kg
2019,World,horse,composting-vessel,min,0.0,kg/kg
2019,World,horse,composting-pile,min,0.06,kg/kg
2019,World,horse,composting-intensive,min,0.06,kg/kg
2019,World,horse,composting-passive,min,0.04,kg/kg
2019,World,horse,poultry-litter,min,0.0,kg/kg
2019,World,horse,poultry-nolitter,min,0.0,kg/kg
2019,World,horse,aerobic-natural,min,0.0,kg/kg
2019,World,horse,aerobic-forced,min,0.0,kg/kg
2019,World,horse,pasture,min,0.0,kg/kg
2019,World,horse,lagoon,max,0.0,kg/kg
2019,World,horse,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,horse,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,horse,liquid-slurry-cover,max,0.0,kg/kg
2019,World,horse,pit-short,max,0.0,kg/kg
2019,World,horse,pit-long,max,0.0,kg/kg
2019,World,horse,daily-spread,max,0.0,kg/kg
2019,World,horse,solid-storage-covered,max,0.0,kg/kg
2019,World,horse,solid-storage-bulking,max,0.02,kg/kg
2019,World,horse,solid-storage-additive,max,0.02,kg/kg
2019,World,horse,solid-storage,max,0.02,kg/kg
2019,World,horse,drylot,max,0.035,kg/kg
2019,World,horse,digester,max,0.0,kg/kg
2019,World,horse,burned,max,0.0,kg/kg
2019,World,horse,bedding,max,0.0,kg/kg
2019,World,horse,bedding-mixing,max,0.0,kg/kg
2019,World,horse,composting-vessel,max,0.0,kg/kg
2019,World,horse,composting-pile,max,0.06,kg/kg
2019,World,horse,composting-intensive,max,0.06,kg/kg
2019,World,horse,composting-passive,max,0.04,kg/kg
2019,World,horse,poultry-litter,max,0.0,kg/kg
2019,World,horse,poultry-nolitter,max,0.0,kg/kg
2019,World,horse,aerobic-natural,max,0.0,kg/kg
2019,World,horse,aerobic-forced,max,0.0,kg/kg
2019,World,horse,pasture,max,0.0,kg/kg
2019,World,horse,lagoon,abs_min,0.0,kg/kg
2019,World,horse,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,horse,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,horse,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,horse,pit-short,abs_min,0.0,kg/kg
2019,World,horse,pit-long,abs_min,0.0,kg/kg
2019,World,horse,daily-spread,abs_min,0.0,kg/kg
2019,World,horse,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,horse,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,horse,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,horse,solid-storage,abs_min,0.0,kg/kg
2019,World,horse,drylot,abs_min,0.0,kg/kg
2019,World,horse,digester,abs_min,0.0,kg/kg
2019,World,horse,burned,abs_min,0.0,kg/kg
2019,World,horse,bedding,abs_min,0.0,kg/kg
2019,World,horse,bedding-mixing,abs_min,0.0,kg/kg
2019,World,horse,composting-vessel,abs_min,0.0,kg/kg
2019,World,horse,composting-pile,abs_min,0.0,kg/kg
2019,World,horse,composting-intensive,abs_min,0.0,kg/kg
2019,World,horse,composting-passive,abs_min,0.0,kg/kg
2019,World,horse,poultry-litter,abs_min,0.0,kg/kg
2019,World,horse,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,horse,aerobic-natural,abs_min,0.0,kg/kg
2019,World,horse,aerobic-forced,abs_min,0.0,kg/kg
2019,World,horse,pasture,abs_min,0.0,kg/kg
2019,World,horse,lagoon,abs_max,1.0,kg/kg
2019,World,horse,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,horse,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,horse,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,horse,pit-short,abs_max,1.0,kg/kg
2019,World,horse,pit-long,abs_max,1.0,kg/kg
2019,World,horse,daily-spread,abs_max,1.0,kg/kg
2019,World,horse,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,horse,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,horse,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,horse,solid-storage,abs_max,1.0,kg/kg
2019,World,horse,drylot,abs_max,1.0,kg/kg
2019,World,horse,digester,abs_max,1.0,kg/kg
2019,World,horse,burned,abs_max,1.0,kg/kg
2019,World,horse,bedding,abs_max,1.0,kg/kg
2019,World,horse,bedding-mixing,abs_max,1.0,kg/kg
2019,World,horse,composting-vessel,abs_max,1.0,kg/kg
2019,World,horse,composting-pile,abs_max,1.0,kg/kg
2019,World,horse,composting-intensive,abs_max,1.0,kg/kg
2019,World,horse,composting-passive,abs_max,1.0,kg/kg
2019,World,horse,poultry-litter,abs_max,1.0,kg/kg
2019,World,horse,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,horse,aerobic-natural,abs_max,1.0,kg/kg
2019,World,horse,aerobic-forced,abs_max,1.0,kg/kg
2019,World,horse,pasture,abs_max,1.0,kg/kg
2019,World,furbearing_mink,lagoon,def,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-cover,def,0.0,kg/kg
2019,World,furbearing_mink,pit-short,def,0.0,kg/kg
2019,World,furbearing_mink,pit-long,def,0.0,kg/kg
2019,World,furbearing_mink,daily-spread,def,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-covered,def,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-bulking,def,0.02,kg/kg
2019,World,furbearing_mink,solid-storage-additive,def,0.02,kg/kg
2019,World,furbearing_mink,solid-storage,def,0.02,kg/kg
2019,World,furbearing_mink,drylot,def,0.035,kg/kg
2019,World,furbearing_mink,digester,def,0.0,kg/kg
2019,World,furbearing_mink,burned,def,0.0,kg/kg
2019,World,furbearing_mink,bedding,def,0.0,kg/kg
2019,World,furbearing_mink,bedding-mixing,def,0.0,kg/kg
2019,World,furbearing_mink,composting-vessel,def,0.0,kg/kg
2019,World,furbearing_mink,composting-pile,def,0.06,kg/kg
2019,World,furbearing_mink,composting-intensive,def,0.06,kg/kg
2019,World,furbearing_mink,composting-passive,def,0.04,kg/kg
2019,World,furbearing_mink,poultry-litter,def,0.0,kg/kg
2019,World,furbearing_mink,poultry-nolitter,def,0.0,kg/kg
2019,World,furbearing_mink,aerobic-natural,def,0.0,kg/kg
2019,World,furbearing_mink,aerobic-forced,def,0.0,kg/kg
2019,World,furbearing_mink,pasture,def,0.0,kg/kg
2019,World,furbearing_mink,lagoon,min,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-cover,min,0.0,kg/kg
2019,World,furbearing_mink,pit-short,min,0.0,kg/kg
2019,World,furbearing_mink,pit-long,min,0.0,kg/kg
2019,World,furbearing_mink,daily-spread,min,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-covered,min,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-bulking,min,0.02,kg/kg
2019,World,furbearing_mink,solid-storage-additive,min,0.02,kg/kg
2019,World,furbearing_mink,solid-storage,min,0.02,kg/kg
2019,World,furbearing_mink,drylot,min,0.035,kg/kg
2019,World,furbearing_mink,digester,min,0.0,kg/kg
2019,World,furbearing_mink,burned,min,0.0,kg/kg
2019,World,furbearing_mink,bedding,min,0.0,kg/kg
2019,World,furbearing_mink,bedding-mixing,min,0.0,kg/kg
2019,World,furbearing_mink,composting-vessel,min,0.0,kg/kg
2019,World,furbearing_mink,composting-pile,min,0.06,kg/kg
2019,World,furbearing_mink,composting-intensive,min,0.06,kg/kg
2019,World,furbearing_mink,composting-passive,min,0.04,kg/kg
2019,World,furbearing_mink,poultry-litter,min,0.0,kg/kg
2019,World,furbearing_mink,poultry-nolitter,min,0.0,kg/kg
2019,World,furbearing_mink,aerobic-natural,min,0.0,kg/kg
2019,World,furbearing_mink,aerobic-forced,min,0.0,kg/kg
2019,World,furbearing_mink,pasture,min,0.0,kg/kg
2019,World,furbearing_mink,lagoon,max,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-cover,max,0.0,kg/kg
2019,World,furbearing_mink,pit-short,max,0.0,kg/kg
2019,World,furbearing_mink,pit-long,max,0.0,kg/kg
2019,World,furbearing_mink,daily-spread,max,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-covered,max,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-bulking,max,0.02,kg/kg
2019,World,furbearing_mink,solid-storage-additive,max,0.02,kg/kg
2019,World,furbearing_mink,solid-storage,max,0.02,kg/kg
2019,World,furbearing_mink,drylot,max,0.035,kg/kg
2019,World,furbearing_mink,digester,max,0.0,kg/kg
2019,World,furbearing_mink,burned,max,0.0,kg/kg
2019,World,furbearing_mink,bedding,max,0.0,kg/kg
2019,World,furbearing_mink,bedding-mixing,max,0.0,kg/kg
2019,World,furbearing_mink,composting-vessel,max,0.0,kg/kg
2019,World,furbearing_mink,composting-pile,max,0.06,kg/kg
2019,World,furbearing_mink,composting-intensive,max,0.06,kg/kg
2019,World,furbearing_mink,composting-passive,max,0.04,kg/kg
2019,World,furbearing_mink,poultry-litter,max,0.0,kg/kg
2019,World,furbearing_mink,poultry-nolitter,max,0.0,kg/kg
2019,World,furbearing_mink,aerobic-natural,max,0.0,kg/kg
2019,World,furbearing_mink,aerobic-forced,max,0.0,kg/kg
2019,World,furbearing_mink,pasture,max,0.0,kg/kg
2019,World,furbearing_mink,lagoon,abs_min,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,furbearing_mink,pit-short,abs_min,0.0,kg/kg
2019,World,furbearing_mink,pit-long,abs_min,0.0,kg/kg
2019,World,furbearing_mink,daily-spread,abs_min,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,furbearing_mink,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,furbearing_mink,solid-storage,abs_min,0.0,kg/kg
2019,World,furbearing_mink,drylot,abs_min,0.0,kg/kg
2019,World,furbearing_mink,digester,abs_min,0.0,kg/kg
2019,World,furbearing_mink,burned,abs_min,0.0,kg/kg
2019,World,furbearing_mink,bedding,abs_min,0.0,kg/kg
2019,World,furbearing_mink,bedding-mixing,abs_min,0.0,kg/kg
2019,World,furbearing_mink,composting-vessel,abs_min,0.0,kg/kg
2019,World,furbearing_mink,composting-pile,abs_min,0.0,kg/kg
2019,World,furbearing_mink,composting-intensive,abs_min,0.0,kg/kg
2019,World,furbearing_mink,composting-passive,abs_min,0.0,kg/kg
2019,World,furbearing_mink,poultry-litter,abs_min,0.0,kg/kg
2019,World,furbearing_mink,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,furbearing_mink,aerobic-natural,abs_min,0.0,kg/kg
2019,World,furbearing_mink,aerobic-forced,abs_min,0.0,kg/kg
2019,World,furbearing_mink,pasture,abs_min,0.0,kg/kg
2019,World,furbearing_mink,lagoon,abs_max,1.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,furbearing_mink,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,furbearing_mink,pit-short,abs_max,1.0,kg/kg
2019,World,furbearing_mink,pit-long,abs_max,1.0,kg/kg
2019,World,furbearing_mink,daily-spread,abs_max,1.0,kg/kg
2019,World,furbearing_mink,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,furbearing_mink,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,furbearing_mink,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,furbearing_mink,solid-storage,abs_max,1.0,kg/kg
2019,World,furbearing_mink,drylot,abs_max,1.0,kg/kg
2019,World,furbearing_mink,digester,abs_max,1.0,kg/kg
2019,World,furbearing_mink,burned,abs_max,1.0,kg/kg
2019,World,furbearing_mink,bedding,abs_max,1.0,kg/kg
2019,World,furbearing_mink,bedding-mixing,abs_max,1.0,kg/kg
2019,World,furbearing_mink,composting-vessel,abs_max,1.0,kg/kg
2019,World,furbearing_mink,composting-pile,abs_max,1.0,kg/kg
2019,World,furbearing_mink,composting-intensive,abs_max,1.0,kg/kg
2019,World,furbearing_mink,composting-passive,abs_max,1.0,kg/kg
2019,World,furbearing_mink,poultry-litter,abs_max,1.0,kg/kg
2019,World,furbearing_mink,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,furbearing_mink,aerobic-natural,abs_max,1.0,kg/kg
2019,World,furbearing_mink,aerobic-forced,abs_max,1.0,kg/kg
2019,World,furbearing_mink,pasture,abs_max,1.0,kg/kg
2019,World,furbearing_fox,lagoon,def,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-cover,def,0.0,kg/kg
2019,World,furbearing_fox,pit-short,def,0.0,kg/kg
2019,World,furbearing_fox,pit-long,def,0.0,kg/kg
2019,World,furbearing_fox,daily-spread,def,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-covered,def,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-bulking,def,0.02,kg/kg
2019,World,furbearing_fox,solid-storage-additive,def,0.02,kg/kg
2019,World,furbearing_fox,solid-storage,def,0.02,kg/kg
2019,World,furbearing_fox,drylot,def,0.035,kg/kg
2019,World,furbearing_fox,digester,def,0.0,kg/kg
2019,World,furbearing_fox,burned,def,0.0,kg/kg
2019,World,furbearing_fox,bedding,def,0.0,kg/kg
2019,World,furbearing_fox,bedding-mixing,def,0.0,kg/kg
2019,World,furbearing_fox,composting-vessel,def,0.0,kg/kg
2019,World,furbearing_fox,composting-pile,def,0.06,kg/kg
2019,World,furbearing_fox,composting-intensive,def,0.06,kg/kg
2019,World,furbearing_fox,composting-passive,def,0.04,kg/kg
2019,World,furbearing_fox,poultry-litter,def,0.0,kg/kg
2019,World,furbearing_fox,poultry-nolitter,def,0.0,kg/kg
2019,World,furbearing_fox,aerobic-natural,def,0.0,kg/kg
2019,World,furbearing_fox,aerobic-forced,def,0.0,kg/kg
2019,World,furbearing_fox,pasture,def,0.0,kg/kg
2019,World,furbearing_fox,lagoon,min,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-cover,min,0.0,kg/kg
2019,World,furbearing_fox,pit-short,min,0.0,kg/kg
2019,World,furbearing_fox,pit-long,min,0.0,kg/kg
2019,World,furbearing_fox,daily-spread,min,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-covered,min,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-bulking,min,0.02,kg/kg
2019,World,furbearing_fox,solid-storage-additive,min,0.02,kg/kg
2019,World,furbearing_fox,solid-storage,min,0.02,kg/kg
2019,World,furbearing_fox,drylot,min,0.035,kg/kg
2019,World,furbearing_fox,digester,min,0.0,kg/kg
2019,World,furbearing_fox,burned,min,0.0,kg/kg
2019,World,furbearing_fox,bedding,min,0.0,kg/kg
2019,World,furbearing_fox,bedding-mixing,min,0.0,kg/kg
2019,World,furbearing_fox,composting-vessel,min,0.0,kg/kg
2019,World,furbearing_fox,composting-pile,min,0.06,kg/kg
2019,World,furbearing_fox,composting-intensive,min,0.06,kg/kg
2019,World,furbearing_fox,composting-passive,min,0.04,kg/kg
2019,World,furbearing_fox,poultry-litter,min,0.0,kg/kg
2019,World,furbearing_fox,poultry-nolitter,min,0.0,kg/kg
2019,World,furbearing_fox,aerobic-natural,min,0.0,kg/kg
2019,World,furbearing_fox,aerobic-forced,min,0.0,kg/kg
2019,World,furbearing_fox,pasture,min,0.0,kg/kg
2019,World,furbearing_fox,lagoon,max,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-cover,max,0.0,kg/kg
2019,World,furbearing_fox,pit-short,max,0.0,kg/kg
2019,World,furbearing_fox,pit-long,max,0.0,kg/kg
2019,World,furbearing_fox,daily-spread,max,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-covered,max,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-bulking,max,0.02,kg/kg
2019,World,furbearing_fox,solid-storage-additive,max,0.02,kg/kg
2019,World,furbearing_fox,solid-storage,max,0.02,kg/kg
2019,World,furbearing_fox,drylot,max,0.035,kg/kg
2019,World,furbearing_fox,digester,max,0.0,kg/kg
2019,World,furbearing_fox,burned,max,0.0,kg/kg
2019,World,furbearing_fox,bedding,max,0.0,kg/kg
2019,World,furbearing_fox,bedding-mixing,max,0.0,kg/kg
2019,World,furbearing_fox,composting-vessel,max,0.0,kg/kg
2019,World,furbearing_fox,composting-pile,max,0.06,kg/kg
2019,World,furbearing_fox,composting-intensive,max,0.06,kg/kg
2019,World,furbearing_fox,composting-passive,max,0.04,kg/kg
2019,World,furbearing_fox,poultry-litter,max,0.0,kg/kg
2019,World,furbearing_fox,poultry-nolitter,max,0.0,kg/kg
2019,World,furbearing_fox,aerobic-natural,max,0.0,kg/kg
2019,World,furbearing_fox,aerobic-forced,max,0.0,kg/kg
2019,World,furbearing_fox,pasture,max,0.0,kg/kg
2019,World,furbearing_fox,lagoon,abs_min,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,furbearing_fox,pit-short,abs_min,0.0,kg/kg
2019,World,furbearing_fox,pit-long,abs_min,0.0,kg/kg
2019,World,furbearing_fox,daily-spread,abs_min,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,furbearing_fox,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,furbearing_fox,solid-storage,abs_min,0.0,kg/kg
2019,World,furbearing_fox,drylot,abs_min,0.0,kg/kg
2019,World,furbearing_fox,digester,abs_min,0.0,kg/kg
2019,World,furbearing_fox,burned,abs_min,0.0,kg/kg
2019,World,furbearing_fox,bedding,abs_min,0.0,kg/kg
2019,World,furbearing_fox,bedding-mixing,abs_min,0.0,kg/kg
2019,World,furbearing_fox,composting-vessel,abs_min,0.0,kg/kg
2019,World,furbearing_fox,composting-pile,abs_min,0.0,kg/kg
2019,World,furbearing_fox,composting-intensive,abs_min,0.0,kg/kg
2019,World,furbearing_fox,composting-passive,abs_min,0.0,kg/kg
2019,World,furbearing_fox,poultry-litter,abs_min,0.0,kg/kg
2019,World,furbearing_fox,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,furbearing_fox,aerobic-natural,abs_min,0.0,kg/kg
2019,World,furbearing_fox,aerobic-forced,abs_min,0.0,kg/kg
2019,World,furbearing_fox,pasture,abs_min,0.0,kg/kg
2019,World,furbearing_fox,lagoon,abs_max,1.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,furbearing_fox,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,furbearing_fox,pit-short,abs_max,1.0,kg/kg
2019,World,furbearing_fox,pit-long,abs_max,1.0,kg/kg
2019,World,furbearing_fox,daily-spread,abs_max,1.0,kg/kg
2019,World,furbearing_fox,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,furbearing_fox,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,furbearing_fox,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,furbearing_fox,solid-storage,abs_max,1.0,kg/kg
2019,World,furbearing_fox,drylot,abs_max,1.0,kg/kg
2019,World,furbearing_fox,digester,abs_max,1.0,kg/kg
2019,World,furbearing_fox,burned,abs_max,1.0,kg/kg
2019,World,furbearing_fox,bedding,abs_max,1.0,kg/kg
2019,World,furbearing_fox,bedding-mixing,abs_max,1.0,kg/kg
2019,World,furbearing_fox,composting-vessel,abs_max,1.0,kg/kg
2019,World,furbearing_fox,composting-pile,abs_max,1.0,kg/kg
2019,World,furbearing_fox,composting-intensive,abs_max,1.0,kg/kg
2019,World,furbearing_fox,composting-passive,abs_max,1.0,kg/kg
2019,World,furbearing_fox,poultry-litter,abs_max,1.0,kg/kg
2019,World,furbearing_fox,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,furbearing_fox,aerobic-natural,abs_max,1.0,kg/kg
