region,waste_type,incin_type,property,value,unit
World,msw_rubber,inc_batch,def,60.0,kg/Gg
World,msw_plastics,inc_batch,def,60.0,kg/Gg
World,msw_metal,inc_batch,def,60.0,kg/Gg
World,msw_glass,inc_batch,def,60.0,kg/Gg
World,msw_other,inc_batch,def,60.0,kg/Gg
World,isw_food,inc_batch,def,100.0,kg/Gg
World,isw_textile,inc_batch,def,100.0,kg/Gg
World,isw_wood,inc_batch,def,100.0,kg/Gg
World,isw_paper,inc_batch,def,100.0,kg/Gg
World,isw_petroleum,inc_batch,def,100.0,kg/Gg
World,isw_rubber,inc_batch,def,100.0,kg/Gg
World,isw_construction,inc_batch,def,100.0,kg/Gg
World,isw_other,inc_batch,def,100.0,kg/Gg
World,ow_hazard,inc_batch,def,100.0,kg/Gg
World,ow_clinical,inc_batch,def,100.0,kg/Gg
World,sludge_dom,inc_batch,def,900.0,kg/Gg
World,sludge_ind,inc_batch,def,450.0,kg/Gg
World,msw_food,inc_batch,min,0.0,kg/Gg
World,msw_garden,inc_batch,min,0.0,kg/Gg
World,msw_paper,inc_batch,min,0.0,kg/Gg
World,msw_wood,inc_batch,min,0.0,kg/Gg
World,msw_textiles,inc_batch,min,0.0,kg/Gg
World,msw_nappies,inc_batch,min,0.0,kg/Gg
World,msw_rubber,inc_batch,min,0.0,kg/Gg
World,msw_plastics,inc_batch,min,0.0,kg/Gg
World,msw_metal,inc_batch,min,0.0,kg/Gg
World,msw_glass,inc_batch,min,0.0,kg/Gg
World,msw_other,inc_batch,min,0.0,kg/Gg
World,isw_food,inc_batch,min,0.0,kg/Gg
World,isw_textile,inc_batch,min,0.0,kg/Gg
World,isw_wood,inc_batch,min,0.0,kg/Gg
World,isw_paper,inc_batch,min,0.0,kg/Gg
World,isw_petroleum,inc_batch,min,0.0,kg/Gg
World,isw_rubber,inc_batch,min,0.0,kg/Gg
World,isw_construction,inc_batch,min,0.0,kg/Gg
World,isw_other,inc_batch,min,0.0,kg/Gg
World,ow_hazard,inc_batch,min,0.0,kg/Gg
World,ow_clinical,inc_batch,min,0.0,kg/Gg
World,sludge_dom,inc_batch,min,0.0,kg/Gg
World,sludge_ind,inc_batch,min,0.0,kg/Gg
World,msw_food,inc_batch,max,120.0,kg/Gg
World,msw_garden,inc_batch,max,120.0,kg/Gg
World,msw_paper,inc_batch,max,120.0,kg/Gg
World,msw_wood,inc_batch,max,120.0,kg/Gg
World,msw_textiles,inc_batch,max,120.0,kg/Gg
World,msw_nappies,inc_batch,max,120.0,kg/Gg
World,msw_rubber,inc_batch,max,120.0,kg/Gg
World,msw_plastics,inc_batch,max,120.0,kg/Gg
World,msw_metal,inc_batch,max,120.0,kg/Gg
World,msw_glass,inc_batch,max,120.0,kg/Gg
World,msw_other,inc_batch,max,120.0,kg/Gg
World,isw_food,inc_batch,max,200.0,kg/Gg
World,isw_textile,inc_batch,max,200.0,kg/Gg
World,isw_wood,inc_batch,max,200.0,kg/Gg
World,isw_paper,inc_batch,max,200.0,kg/Gg
World,isw_petroleum,inc_batch,max,200.0,kg/Gg
World,isw_rubber,inc_batch,max,200.0,kg/Gg
World,isw_construction,inc_batch,max,200.0,kg/Gg
World,isw_other,inc_batch,max,200.0,kg/Gg
World,ow_hazard,inc_batch,max,200.0,kg/Gg
World,ow_clinical,inc_batch,max,200.0,kg/Gg
World,sludge_dom,inc_batch,max,1800.0,kg/Gg
World,sludge_ind,inc_batch,max,900.0,kg/Gg
World,msw_food,inc_batch,abs_min,0.0,kg/Gg
World,msw_garden,inc_batch,abs_min,0.0,kg/Gg
World,msw_paper,inc_batch,abs_min,0.0,kg/Gg
World,msw_wood,inc_batch,abs_min,0.0,kg/Gg
World,msw_textiles,inc_batch,abs_min,0.0,kg/Gg
World,msw_nappies,inc_batch,abs_min,0.0,kg/Gg
World,msw_rubber,inc_batch,abs_min,0.0,kg/Gg
World,msw_plastics,inc_batch,abs_min,0.0,kg/Gg
World,msw_metal,inc_batch,abs_min,0.0,kg/Gg
World,msw_glass,inc_batch,abs_min,0.0,kg/Gg
World,msw_other,inc_batch,abs_min,0.0,kg/Gg
World,isw_food,inc_batch,abs_min,0.0,kg/Gg
World,isw_textile,inc_batch,abs_min,0.0,kg/Gg
World,isw_wood,inc_batch,abs_min,0.0,kg/Gg
World,isw_paper,inc_batch,abs_min,0.0,kg/Gg
World,isw_petroleum,inc_batch,abs_min,0.0,kg/Gg
World,isw_rubber,inc_batch,abs_min,0.0,kg/Gg
World,isw_construction,inc_batch,abs_min,0.0,kg/Gg
World,isw_other,inc_batch,abs_min,0.0,kg/Gg
World,ow_hazard,inc_batch,abs_min,0.0,kg/Gg
World,ow_clinical,inc_batch,abs_min,0.0,kg/Gg
World,sludge_dom,inc_batch,abs_min,0.0,kg/Gg
World,sludge_ind,inc_batch,abs_min,0.0,kg/Gg
World,msw_food,inc_batch,abs_max,inf,kg/Gg
World,msw_garden,inc_batch,abs_max,inf,kg/Gg
World,msw_paper,inc_batch,abs_max,inf,kg/Gg
World,msw_wood,inc_batch,abs_max,inf,kg/Gg
World,msw_textiles,inc_batch,abs_max,inf,kg/Gg
World,msw_nappies,inc_batch,abs_max,inf,kg/Gg
World,msw_rubber,inc_batch,abs_max,inf,kg/Gg
World,msw_plastics,inc_batch,abs_max,inf,kg/Gg
World,msw_metal,inc_batch,abs_max,inf,kg/Gg
World,msw_glass,inc_batch,abs_max,inf,kg/Gg
World,msw_other,inc_batch,abs_max,inf,kg/Gg
World,isw_food,inc_batch,abs_max,inf,kg/Gg
World,isw_textile,inc_batch,abs_max,inf,kg/Gg
World,isw_wood,inc_batch,abs_max,inf,kg/Gg
World,isw_paper,inc_batch,abs_max,inf,kg/Gg
World,isw_petroleum,inc_batch,abs_max,inf,kg/Gg
World,isw_rubber,inc_batch,abs_max,inf,kg/Gg
World,isw_construction,inc_batch,abs_max,inf,kg/Gg
World,isw_other,inc_batch,abs_max,inf,kg/Gg
World,ow_hazard,inc_batch,abs_max,inf,kg/Gg
World,ow_clinical,inc_batch,abs_max,inf,kg/Gg
World,sludge_dom,inc_batch,abs_max,inf,kg/Gg
World,sludge_ind,inc_batch,abs_max,inf,kg/Gg
World,msw_food,inc_unspecified,def,50.0,kg/Gg
World,msw_garden,inc_unspecified,def,50.0,kg/Gg
World,msw_paper,inc_unspecified,def,50.0,kg/Gg
World,msw_wood,inc_unspecified,def,50.0,kg/Gg
World,msw_textiles,inc_unspecified,def,50.0,kg/Gg
World,msw_nappies,inc_unspecified,def,50.0,kg/Gg
World,msw_rubber,inc_unspecified,def,50.0,kg/Gg
World,msw_plastics,inc_unspecified,def,50.0,kg/Gg
World,msw_metal,inc_unspecified,def,50.0,kg/Gg
World,msw_glass,inc_unspecified,def,50.0,kg/Gg
World,msw_other,inc_unspecified,def,50.0,kg/Gg
World,isw_food,inc_unspecified,def,100.0,kg/Gg
World,isw_textile,inc_unspecified,def,100.0,kg/Gg
World,isw_wood,inc_unspecified,def,100.0,kg/Gg
World,isw_paper,inc_unspecified,def,100.0,kg/Gg
World,isw_petroleum,inc_unspecified,def,100.0,kg/Gg
World,isw_rubber,inc_unspecified,def,100.0,kg/Gg
World,isw_construction,inc_unspecified,def,100.0,kg/Gg
World,isw_other,inc_unspecified,def,100.0,kg/Gg
World,ow_hazard,inc_unspecified,def,100.0,kg/Gg
World,ow_clinical,inc_unspecified,def,100.0,kg/Gg
World,sludge_dom,inc_unspecified,def,900.0,kg/Gg
World,sludge_ind,inc_unspecified,def,450.0,kg/Gg
World,msw_food,inc_unspecified,min,0.0,kg/Gg
World,msw_garden,inc_unspecified,min,0.0,kg/Gg
World,msw_paper,inc_unspecified,min,0.0,kg/Gg
World,msw_wood,inc_unspecified,min,0.0,kg/Gg
World,msw_textiles,inc_unspecified,min,0.0,kg/Gg
World,msw_nappies,inc_unspecified,min,0.0,kg/Gg
World,msw_rubber,inc_unspecified,min,0.0,kg/Gg
World,msw_plastics,inc_unspecified,min,0.0,kg/Gg
World,msw_metal,inc_unspecified,min,0.0,kg/Gg
World,msw_glass,inc_unspecified,min,0.0,kg/Gg
World,msw_other,inc_unspecified,min,0.0,kg/Gg
World,isw_food,inc_unspecified,min,0.0,kg/Gg
World,isw_textile,inc_unspecified,min,0.0,kg/Gg
World,isw_wood,inc_unspecified,min,0.0,kg/Gg
World,isw_paper,inc_unspecified,min,0.0,kg/Gg
World,isw_petroleum,inc_unspecified,min,0.0,kg/Gg
World,isw_rubber,inc_unspecified,min,0.0,kg/Gg
World,isw_construction,inc_unspecified,min,0.0,kg/Gg
World,isw_other,inc_unspecified,min,0.0,kg/Gg
World,ow_hazard,inc_unspecified,min,0.0,kg/Gg
World,ow_clinical,inc_unspecified,min,0.0,kg/Gg
World,sludge_dom,inc_unspecified,min,0.0,kg/Gg
World,sludge_ind,inc_unspecified,min,0.0,kg/Gg
World,msw_food,inc_unspecified,max,100.0,kg/Gg
World,msw_garden,inc_unspecified,max,100.0,kg/Gg
World,msw_paper,inc_unspecified,max,100.0,kg/Gg
World,msw_wood,inc_unspecified,max,100.0,kg/Gg
World,msw_textiles,inc_unspecified,max,100.0,kg/Gg
World,msw_nappies,inc_unspecified,max,100.0,kg/Gg
World,msw_rubber,inc_unspecified,max,100.0,kg/Gg
World,msw_plastics,inc_unspecified,max,100.0,kg/Gg
World,msw_metal,inc_unspecified,max,100.0,kg/Gg
World,msw_glass,inc_unspecified,max,100.0,kg/Gg
World,msw_other,inc_unspecified,max,100.0,kg/Gg
World,isw_food,inc_unspecified,max,200.0,kg/Gg
World,isw_textile,inc_unspecified,max,200.0,kg/Gg
World,isw_wood,inc_unspecified,max,200.0,kg/Gg
World,isw_paper,inc_unspecified,max,200.0,kg/Gg
World,isw_petroleum,inc_unspecified,max,200.0,kg/Gg
World,isw_rubber,inc_unspecified,max,200.0,kg/Gg
World,isw_construction,inc_unspecified,max,200.0,kg/Gg
World,isw_other,inc_unspecified,max,200.0,kg/Gg
World,ow_hazard,inc_unspecified,max,200.0,kg/Gg
World,ow_clinical,inc_unspecified,max,200.0,kg/Gg
World,sludge_dom,inc_unspecified,max,1800.0,kg/Gg
World,sludge_ind,inc_unspecified,max,900.0,kg/Gg
World,msw_food,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_garden,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_paper,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_wood,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_textiles,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_nappies,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_rubber,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_plastics,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_metal,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_glass,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_other,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_food,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_textile,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_wood,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_paper,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_petroleum,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_rubber,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_construction,inc_unspecified,abs_min,0.0,kg/Gg
World,isw_other,inc_unspecified,abs_min,0.0,kg/Gg
World,ow_hazard,inc_unspecified,abs_min,0.0,kg/Gg
World,ow_clinical,inc_unspecified,abs_min,0.0,kg/Gg
World,sludge_dom,inc_unspecified,abs_min,0.0,kg/Gg
World,sludge_ind,inc_unspecified,abs_min,0.0,kg/Gg
World,msw_food,inc_unspecified,abs_max,inf,kg/Gg
World,msw_garden,inc_unspecified,abs_max,inf,kg/Gg
World,msw_paper,inc_unspecified,abs_max,inf,kg/Gg
World,msw_wood,inc_unspecified,abs_max,inf,kg/Gg
World,msw_textiles,inc_unspecified,abs_max,inf,kg/Gg
World,msw_nappies,inc_unspecified,abs_max,inf,kg/Gg
World,msw_rubber,inc_unspecified,abs_max,inf,kg/Gg
World,msw_plastics,inc_unspecified,abs_max,inf,kg/Gg
World,msw_metal,inc_unspecified,abs_max,inf,kg/Gg
World,msw_glass,inc_unspecified,abs_max,inf,kg/Gg
World,msw_other,inc_unspecified,abs_max,inf,kg/Gg
World,isw_food,inc_unspecified,abs_max,inf,kg/Gg
World,isw_textile,inc_unspecified,abs_max,inf,kg/Gg
World,isw_wood,inc_unspecified,abs_max,inf,kg/Gg
World,isw_paper,inc_unspecified,abs_max,inf,kg/Gg
World,isw_petroleum,inc_unspecified,abs_max,inf,kg/Gg
World,isw_rubber,inc_unspecified,abs_max,inf,kg/Gg
World,isw_construction,inc_unspecified,abs_max,inf,kg/Gg
World,isw_other,inc_unspecified,abs_max,inf,kg/Gg
World,ow_hazard,inc_unspecified,abs_max,inf,kg/Gg
World,ow_clinical,inc_unspecified,abs_max,inf,kg/Gg
World,sludge_dom,inc_unspecified,abs_max,inf,kg/Gg
World,sludge_ind,inc_unspecified,abs_max,inf,kg/Gg
