year,region,msw_frac,property,value,unit
2006,Western Asia,msw_plastics,def,0.172,kg/kg
2006,Northern Africa,msw_plastics,def,0.138,kg/kg
2006,Eastern Africa,msw_plastics,def,0.08,kg/kg
2006,Middle Africa,msw_plastics,def,0.071,kg/kg
2006,Western Africa,msw_plastics,def,0.064,kg/kg
2006,Eastern Europe,msw_plastics,def,0.046,kg/kg
2006,Northern Europe,msw_plastics,def,0.049,kg/kg
2006,Southern Europe,msw_plastics,def,0.141,kg/kg
2006,Western Europe,msw_plastics,def,0.205,kg/kg
2006,Caribbean,msw_plastics,def,0.103,kg/kg
2006,Central America,msw_plastics,def,0.103,kg/kg
2006,South America,msw_plastics,def,0.137,kg/kg
2006,Northern America,msw_plastics,def,0.158,kg/kg
2006,Australia and New Zealand,msw_plastics,def,0.083,kg/kg
2006,Melanesia,msw_plastics,def,0.083,kg/kg
2006,Polynesia,msw_plastics,def,0.083,kg/kg
2006,Central Asia,msw_rubber,def,0.0,kg/kg
2006,Eastern Asia,msw_rubber,def,0.0,kg/kg
2006,South-Eastern Asia,msw_rubber,def,0.0,kg/kg
2006,Southern Asia,msw_rubber,def,0.004,kg/kg
2006,Western Asia,msw_rubber,def,0.003,kg/kg
2006,Northern Africa,msw_rubber,def,0.0,kg/kg
2006,Eastern Africa,msw_rubber,def,0.004,kg/kg
2006,Middle Africa,msw_rubber,def,0.0,kg/kg
2006,Western Africa,msw_rubber,def,0.0,kg/kg
2006,Eastern Europe,msw_rubber,def,0.005,kg/kg
2006,Northern Europe,msw_rubber,def,0.0,kg/kg
2006,Southern Europe,msw_rubber,def,0.002,kg/kg
2006,Western Europe,msw_rubber,def,0.0,kg/kg
2006,Caribbean,msw_rubber,def,0.0,kg/kg
2006,Central America,msw_rubber,def,0.0,kg/kg
2006,South America,msw_rubber,def,0.006,kg/kg
2006,Northern America,msw_rubber,def,0.016,kg/kg
2006,Australia and New Zealand,msw_rubber,def,0.0,kg/kg
2006,Melanesia,msw_rubber,def,0.0,kg/kg
2006,Polynesia,msw_rubber,def,0.0,kg/kg
2006,Central Asia,msw_textiles,def,0.035,kg/kg
2006,Eastern Asia,msw_textiles,def,0.01,kg/kg
2006,South-Eastern Asia,msw_textiles,def,0.004,kg/kg
2006,Southern Asia,msw_textiles,def,0.012,kg/kg
2006,Western Asia,msw_textiles,def,0.03,kg/kg
2006,Northern Africa,msw_textiles,def,0.058,kg/kg
2006,Eastern Africa,msw_textiles,def,0.03,kg/kg
2006,Middle Africa,msw_textiles,def,0.013,kg/kg
2006,Western Africa,msw_textiles,def,0.019,kg/kg
2006,Eastern Europe,msw_textiles,def,0.031,kg/kg
2006,Northern Europe,msw_textiles,def,0.032,kg/kg
2006,Southern Europe,msw_textiles,def,0.028,kg/kg
2006,Western Europe,msw_textiles,def,0.059,kg/kg
2006,Caribbean,msw_textiles,def,0.022,kg/kg
2006,Central America,msw_textiles,def,0.022,kg/kg
2006,South America,msw_textiles,def,0.017,kg/kg
2006,Northern America,msw_textiles,def,0.039,kg/kg
2006,Australia and New Zealand,msw_textiles,def,0.0295,kg/kg
2006,Melanesia,msw_textiles,def,0.0295,kg/kg
2006,Polynesia,msw_textiles,def,0.0295,kg/kg
2006,Central Asia,msw_wood,def,0.025,kg/kg
2006,Eastern Asia,msw_wood,def,0.021,kg/kg
2006,South-Eastern Asia,msw_wood,def,0.008,kg/kg
2006,Southern Asia,msw_wood,def,0.0,kg/kg
2006,Western Asia,msw_wood,def,0.008,kg/kg
2006,Northern Africa,msw_wood,def,0.0,kg/kg
2006,Eastern Africa,msw_wood,def,0.005,kg/kg
2006,Middle Africa,msw_wood,def,0.0,kg/kg
2006,Western Africa,msw_wood,def,0.0,kg/kg
2006,Eastern Europe,msw_wood,def,0.025,kg/kg
2006,Northern Europe,msw_wood,def,0.018,kg/kg
2006,Southern Europe,msw_wood,def,0.012,kg/kg
2006,Western Europe,msw_wood,def,0.023,kg/kg
2006,Caribbean,msw_wood,def,0.003,kg/kg
2006,Central America,msw_wood,def,0.003,kg/kg
2006,South America,msw_wood,def,0.0,kg/kg
2006,Northern America,msw_wood,def,0.041,kg/kg
2006,Australia and New Zealand,msw_wood,def,0.065,kg/kg
2006,Melanesia,msw_wood,def,0.065,kg/kg
2006,Polynesia,msw_wood,def,0.065,kg/kg
2006,Central Asia,msw_food,min,0.21,kg/kg
2006,Eastern Asia,msw_food,min,0.2821,kg/kg
2006,South-Eastern Asia,msw_food,min,0.3493,kg/kg
2006,Southern Asia,msw_food,min,0.4627,kg/kg
2006,Western Asia,msw_food,min,0.2954,kg/kg
2006,Northern Africa,msw_food,min,0.3528,kg/kg
2006,Eastern Africa,msw_food,min,0.3108,kg/kg
2006,Middle Africa,msw_food,min,0.1988,kg/kg
2006,Western Africa,msw_food,min,0.3773,kg/kg
2006,Eastern Europe,msw_food,min,0.2226,kg/kg
2006,Northern Europe,msw_food,min,0.2121,kg/kg
2006,Southern Europe,msw_food,min,0.2506,kg/kg
2006,Western Europe,msw_food,min,0.2324,kg/kg
2006,Caribbean,msw_food,min,0.4389,kg/kg
2006,Central America,msw_food,min,0.4389,kg/kg
2006,South America,msw_food,min,0.3787,kg/kg
2006,Northern America,msw_food,min,0.1414,kg/kg
2006,Australia and New Zealand,msw_food,min,0.1813,kg/kg
2006,Melanesia,msw_food,min,0.1813,kg/kg
2006,Polynesia,msw_food,min,0.1813,kg/kg
2006,Central Asia,msw_garden,min,0.0098,kg/kg
2006,Eastern Asia,msw_garden,min,0.0,kg/kg
2006,South-Eastern Asia,msw_garden,min,0.007,kg/kg
2006,Southern Asia,msw_garden,min,0.0,kg/kg
2006,Western Asia,msw_garden,min,0.0224,kg/kg
2006,Northern Africa,msw_garden,min,0.0,kg/kg
2006,Eastern Africa,msw_garden,min,0.0483,kg/kg
2006,Middle Africa,msw_garden,min,0.0,kg/kg
2006,Western Africa,msw_garden,min,0.0,kg/kg
2006,Eastern Europe,msw_garden,min,0.0168,kg/kg
2006,Northern Europe,msw_garden,min,0.0364,kg/kg
2006,Southern Europe,msw_garden,min,0.0098,kg/kg
2006,Western Europe,msw_garden,min,0.0189,kg/kg
2006,Caribbean,msw_garden,min,0.0,kg/kg
2006,Central America,msw_garden,min,0.0,kg/kg
2006,South America,msw_garden,min,0.0231,kg/kg
2006,Northern America,msw_garden,min,0.0476,kg/kg
2006,Australia and New Zealand,msw_garden,min,0.0854,kg/kg
2006,Melanesia,msw_garden,min,0.0854,kg/kg
2006,Polynesia,msw_garden,min,0.0854,kg/kg
2006,Central Asia,msw_glass,min,0.0413,kg/kg
2006,Eastern Asia,msw_glass,min,0.0301,kg/kg
2006,South-Eastern Asia,msw_glass,min,0.0259,kg/kg
2006,Southern Asia,msw_glass,min,0.0105,kg/kg
2006,Western Asia,msw_glass,min,0.0238,kg/kg
2006,Northern Africa,msw_glass,min,0.0231,kg/kg
2006,Eastern Africa,msw_glass,min,0.0147,kg/kg
2006,Middle Africa,msw_glass,min,0.0077,kg/kg
2006,Western Africa,msw_glass,min,0.0091,kg/kg
2006,Eastern Europe,msw_glass,min,0.0126,kg/kg
2006,Northern Europe,msw_glass,min,0.0301,kg/kg
2006,Southern Europe,msw_glass,min,0.0245,kg/kg
2006,Western Europe,msw_glass,min,0.0098,kg/kg
2006,Caribbean,msw_glass,min,0.0231,kg/kg
2006,Central America,msw_glass,min,0.0231,kg/kg
2006,South America,msw_glass,min,0.021,kg/kg
2006,Northern America,msw_glass,min,0.0294,kg/kg
2006,Australia and New Zealand,msw_glass,min,0.0196,kg/kg
2006,Melanesia,msw_glass,min,0.0196,kg/kg
2006,Polynesia,msw_glass,min,0.0196,kg/kg
2006,Central Asia,msw_metal,min,0.0056,kg/kg
2006,Eastern Asia,msw_metal,min,0.0189,kg/kg
2006,South-Eastern Asia,msw_metal,min,0.0294,kg/kg
2006,Southern Asia,msw_metal,min,0.0063,kg/kg
2006,Western Asia,msw_metal,min,0.0175,kg/kg
2006,Northern Africa,msw_metal,min,0.0308,kg/kg
2006,Eastern Africa,msw_metal,min,0.0182,kg/kg
2006,Middle Africa,msw_metal,min,0.0098,kg/kg
2006,Western Africa,msw_metal,min,0.0189,kg/kg
2006,Eastern Europe,msw_metal,min,0.0049,kg/kg
2006,Northern Europe,msw_metal,min,0.0098,kg/kg
2006,Southern Europe,msw_metal,min,0.014,kg/kg
2006,Western Europe,msw_metal,min,0.0105,kg/kg
2006,Caribbean,msw_metal,min,0.0189,kg/kg
2006,Central America,msw_metal,min,0.0189,kg/kg
2006,South America,msw_metal,min,0.014,kg/kg
2006,Northern America,msw_metal,min,0.0448,kg/kg
2006,Australia and New Zealand,msw_metal,min,0.0126,kg/kg
2006,Melanesia,msw_metal,min,0.0126,kg/kg
2006,Polynesia,msw_metal,min,0.0126,kg/kg
2006,Central Asia,msw_nappies,min,0.0,kg/kg
2006,Eastern Asia,msw_nappies,min,0.0,kg/kg
2006,South-Eastern Asia,msw_nappies,min,0.0,kg/kg
2006,Southern Asia,msw_nappies,min,0.0,kg/kg
2006,Western Asia,msw_nappies,min,0.0028,kg/kg
2006,Northern Africa,msw_nappies,min,0.0,kg/kg
2006,Eastern Africa,msw_nappies,min,0.0,kg/kg
2006,Middle Africa,msw_nappies,min,0.0,kg/kg
2006,Western Africa,msw_nappies,min,0.0,kg/kg
2006,Eastern Europe,msw_nappies,min,0.0007,kg/kg
2006,Northern Europe,msw_nappies,min,0.0084,kg/kg
2006,Southern Europe,msw_nappies,min,0.0077,kg/kg
2006,Western Europe,msw_nappies,min,0.021,kg/kg
2006,Caribbean,msw_nappies,min,0.0,kg/kg
2006,Central America,msw_nappies,min,0.0,kg/kg
2006,South America,msw_nappies,min,0.0133,kg/kg
2006,Northern America,msw_nappies,min,0.0,kg/kg
2006,Australia and New Zealand,msw_nappies,min,0.0245,kg/kg
2006,Melanesia,msw_nappies,min,0.0245,kg/kg
2006,Polynesia,msw_nappies,min,0.0245,kg/kg
2006,Central Asia,msw_other,min,0.161,kg/kg
2006,Eastern Asia,msw_other,min,0.1603,kg/kg
2006,South-Eastern Asia,msw_other,min,0.1302,kg/kg
2006,Southern Asia,msw_other,min,0.0973,kg/kg
2006,Western Asia,msw_other,min,0.0826,kg/kg
2006,Northern Africa,msw_other,min,0.0735,kg/kg
2006,Eastern Africa,msw_other,min,0.1519,kg/kg
2006,Middle Africa,msw_other,min,0.3689,kg/kg
2006,Western Africa,msw_other,min,0.1855,kg/kg
2006,Eastern Europe,msw_other,min,0.2471,kg/kg
2006,Northern Europe,msw_other,min,0.238,kg/kg
2006,Southern Europe,msw_other,min,0.1169,kg/kg
2006,Western Europe,msw_other,min,0.0861,kg/kg
2006,Caribbean,msw_other,min,0.042,kg/kg
2006,Central America,msw_other,min,0.042,kg/kg
2006,South America,msw_other,min,0.0504,kg/kg
2006,Northern America,msw_other,min,0.098,kg/kg
2006,Australia and New Zealand,msw_other,min,0.1687,kg/kg
2006,Melanesia,msw_other,min,0.1687,kg/kg
2006,Polynesia,msw_other,min,0.1687,kg/kg
2006,Central Asia,msw_paper,min,0.1729,kg/kg
2006,Eastern Asia,msw_paper,min,0.1428,kg/kg
2006,South-Eastern Asia,msw_paper,min,0.0784,kg/kg
2006,Southern Asia,msw_paper,min,0.0644,kg/kg
2006,Western Asia,msw_paper,min,0.1071,kg/kg
2006,Northern Africa,msw_paper,min,0.0847,kg/kg
2006,Eastern Africa,msw_paper,min,0.0728,kg/kg
2006,Middle Africa,msw_paper,min,0.056,kg/kg
2006,Western Africa,msw_paper,min,0.0525,kg/kg
2006,Eastern Europe,msw_paper,min,0.1197,kg/kg
2006,Northern Europe,msw_paper,min,0.0966,kg/kg
2006,Southern Europe,msw_paper,min,0.1498,kg/kg
2006,Western Europe,msw_paper,min,0.1204,kg/kg
2006,Caribbean,msw_paper,min,0.0882,kg/kg
2006,Central America,msw_paper,min,0.0882,kg/kg
2006,South America,msw_paper,min,0.0868,kg/kg
2006,Northern America,msw_paper,min,0.1631,kg/kg
2006,Australia and New Zealand,msw_paper,min,0.084,kg/kg
2006,Melanesia,msw_paper,min,0.084,kg/kg
2006,Polynesia,msw_paper,min,0.084,kg/kg
2006,Central Asia,msw_plastics,min,0.0588,kg/kg
2006,Eastern Asia,msw_plastics,min,0.0455,kg/kg
2006,South-Eastern Asia,msw_plastics,min,0.0714,kg/kg
2006,Southern Asia,msw_plastics,min,0.049,kg/kg
2006,Western Asia,msw_plastics,min,0.1204,kg/kg
2006,Northern Africa,msw_plastics,min,0.0966,kg/kg
2006,Eastern Africa,msw_plastics,min,0.056,kg/kg
2006,Middle Africa,msw_plastics,min,0.0497,kg/kg
2006,Western Africa,msw_plastics,min,0.0448,kg/kg
2006,Eastern Europe,msw_plastics,min,0.0322,kg/kg
2006,Northern Europe,msw_plastics,min,0.0343,kg/kg
2006,Southern Europe,msw_plastics,min,0.0987,kg/kg
2006,Western Europe,msw_plastics,min,0.1435,kg/kg
2006,Caribbean,msw_plastics,min,0.0721,kg/kg
2006,Central America,msw_plastics,min,0.0721,kg/kg
2006,South America,msw_plastics,min,0.0959,kg/kg
2006,Northern America,msw_plastics,min,0.1106,kg/kg
2006,Australia and New Zealand,msw_plastics,min,0.0581,kg/kg
2006,Melanesia,msw_plastics,min,0.0581,kg/kg
2006,Polynesia,msw_plastics,min,0.0581,kg/kg
2006,Central Asia,msw_rubber,min,0.0,kg/kg
2006,Eastern Asia,msw_rubber,min,0.0,kg/kg
2006,South-Eastern Asia,msw_rubber,min,0.0,kg/kg
2006,Southern Asia,msw_rubber,min,0.0028,kg/kg
2006,Western Asia,msw_rubber,min,0.0021,kg/kg
2006,Northern Africa,msw_rubber,min,0.0,kg/kg
2006,Eastern Africa,msw_rubber,min,0.0028,kg/kg
2006,Middle Africa,msw_rubber,min,0.0,kg/kg
2006,Western Africa,msw_rubber,min,0.0,kg/kg
2006,Eastern Europe,msw_rubber,min,0.0035,kg/kg
2006,Northern Europe,msw_rubber,min,0.0,kg/kg
2006,Southern Europe,msw_rubber,min,0.0014,kg/kg
2006,Western Europe,msw_rubber,min,0.0,kg/kg
2006,Caribbean,msw_rubber,min,0.0,kg/kg
2006,Central America,msw_rubber,min,0.0,kg/kg
2006,South America,msw_rubber,min,0.0042,kg/kg
2006,Northern America,msw_rubber,min,0.0112,kg/kg
2006,Australia and New Zealand,msw_rubber,min,0.0,kg/kg
2006,Melanesia,msw_rubber,min,0.0,kg/kg
2006,Polynesia,msw_rubber,min,0.0,kg/kg
2006,Central Asia,msw_textiles,min,0.0245,kg/kg
2006,Eastern Asia,msw_textiles,min,0.007,kg/kg
2006,South-Eastern Asia,msw_textiles,min,0.0028,kg/kg
2006,Southern Asia,msw_textiles,min,0.0084,kg/kg
2006,Western Asia,msw_textiles,min,0.021,kg/kg
2006,Northern Africa,msw_textiles,min,0.0406,kg/kg
2006,Eastern Africa,msw_textiles,min,0.021,kg/kg
2006,Middle Africa,msw_textiles,min,0.0091,kg/kg
2006,Western Africa,msw_textiles,min,0.0133,kg/kg
2006,Eastern Europe,msw_textiles,min,0.0217,kg/kg
2006,Northern Europe,msw_textiles,min,0.0224,kg/kg
2006,Southern Europe,msw_textiles,min,0.0196,kg/kg
2006,Western Europe,msw_textiles,min,0.0413,kg/kg
2006,Caribbean,msw_textiles,min,0.0154,kg/kg
2006,Central America,msw_textiles,min,0.0154,kg/kg
2006,South America,msw_textiles,min,0.0119,kg/kg
2006,Northern America,msw_textiles,min,0.0273,kg/kg
2006,Australia and New Zealand,msw_textiles,min,0.02065,kg/kg
2006,Melanesia,msw_textiles,min,0.02065,kg/kg
2006,Polynesia,msw_textiles,min,0.02065,kg/kg
2006,Central Asia,msw_wood,min,0.0175,kg/kg
2006,Eastern Asia,msw_wood,min,0.0147,kg/kg
2006,South-Eastern Asia,msw_wood,min,0.0056,kg/kg
2006,Southern Asia,msw_wood,min,0.0,kg/kg
2006,Western Asia,msw_wood,min,0.0056,kg/kg
2006,Northern Africa,msw_wood,min,0.0,kg/kg
2006,Eastern Africa,msw_wood,min,0.0035,kg/kg
2006,Middle Africa,msw_wood,min,0.0,kg/kg
2006,Western Africa,msw_wood,min,0.0,kg/kg
2006,Eastern Europe,msw_wood,min,0.0175,kg/kg
2006,Northern Europe,msw_wood,min,0.0126,kg/kg
2006,Southern Europe,msw_wood,min,0.0084,kg/kg
2006,Western Europe,msw_wood,min,0.0161,kg/kg
2006,Caribbean,msw_wood,min,0.0021,kg/kg
2006,Central America,msw_wood,min,0.0021,kg/kg
2006,South America,msw_wood,min,0.0,kg/kg
2006,Northern America,msw_wood,min,0.0287,kg/kg
2006,Australia and New Zealand,msw_wood,min,0.0455,kg/kg
2006,Melanesia,msw_wood,min,0.0455,kg/kg
2006,Polynesia,msw_wood,min,0.0455,kg/kg
2006,Central Asia,msw_food,max,0.39,kg/kg
2006,Eastern Asia,msw_food,max,0.5239,kg/kg
2006,South-Eastern Asia,msw_food,max,0.6487,kg/kg
2006,Southern Asia,msw_food,max,0.8593,kg/kg
2006,Western Asia,msw_food,max,0.5486,kg/kg
2006,Northern Africa,msw_food,max,0.6552,kg/kg
2006,Eastern Africa,msw_food,max,0.5772,kg/kg
2006,Middle Africa,msw_food,max,0.3692,kg/kg
2006,Western Africa,msw_food,max,0.7007,kg/kg
2006,Eastern Europe,msw_food,max,0.4134,kg/kg
2006,Northern Europe,msw_food,max,0.3939,kg/kg
2006,Southern Europe,msw_food,max,0.4654,kg/kg
2006,Western Europe,msw_food,max,0.4316,kg/kg
2006,Caribbean,msw_food,max,0.8151,kg/kg
2006,Central America,msw_food,max,0.8151,kg/kg
2006,South America,msw_food,max,0.7033,kg/kg
2006,Northern America,msw_food,max,0.2626,kg/kg
2006,Australia and New Zealand,msw_food,max,0.3367,kg/kg
2006,Melanesia,msw_food,max,0.3367,kg/kg
2006,Polynesia,msw_food,max,0.3367,kg/kg
2006,Central Asia,msw_garden,max,0.0182,kg/kg
2006,Eastern Asia,msw_garden,max,0.0,kg/kg
2006,South-Eastern Asia,msw_garden,max,0.013,kg/kg
2006,Southern Asia,msw_garden,max,0.0,kg/kg
2006,Western Asia,msw_garden,max,0.0416,kg/kg
2006,Northern Africa,msw_garden,max,0.0,kg/kg
2006,Eastern Africa,msw_garden,max,0.0897,kg/kg
2006,Middle Africa,msw_garden,max,0.0,kg/kg
2006,Western Africa,msw_garden,max,0.0,kg/kg
2006,Eastern Europe,msw_garden,max,0.0312,kg/kg
2006,Northern Europe,msw_garden,max,0.0676,kg/kg
2006,Southern Europe,msw_garden,max,0.0182,kg/kg
2006,Western Europe,msw_garden,max,0.0351,kg/kg
2006,Caribbean,msw_garden,max,0.0,kg/kg
2006,Central America,msw_garden,max,0.0,kg/kg
2006,South America,msw_garden,max,0.0429,kg/kg
2006,Northern America,msw_garden,max,0.0884,kg/kg
2006,Australia and New Zealand,msw_garden,max,0.1586,kg/kg
2006,Melanesia,msw_garden,max,0.1586,kg/kg
2006,Polynesia,msw_garden,max,0.1586,kg/kg
2006,Central Asia,msw_glass,max,0.0767,kg/kg
2006,Eastern Asia,msw_glass,max,0.0559,kg/kg
2006,South-Eastern Asia,msw_glass,max,0.0481,kg/kg
2006,Southern Asia,msw_glass,max,0.0195,kg/kg
2006,Western Asia,msw_glass,max,0.0442,kg/kg
2006,Northern Africa,msw_glass,max,0.0429,kg/kg
2006,Eastern Africa,msw_glass,max,0.0273,kg/kg
2006,Middle Africa,msw_glass,max,0.0143,kg/kg
2006,Western Africa,msw_glass,max,0.0169,kg/kg
2006,Eastern Europe,msw_glass,max,0.0234,kg/kg
2006,Northern Europe,msw_glass,max,0.0559,kg/kg
2006,Southern Europe,msw_glass,max,0.0455,kg/kg
2006,Western Europe,msw_glass,max,0.0182,kg/kg
2006,Caribbean,msw_glass,max,0.0429,kg/kg
2006,Central America,msw_glass,max,0.0429,kg/kg
2006,South America,msw_glass,max,0.039,kg/kg
2006,Northern America,msw_glass,max,0.0546,kg/kg
2006,Australia and New Zealand,msw_glass,max,0.0364,kg/kg
2006,Melanesia,msw_glass,max,0.0364,kg/kg
2006,Polynesia,msw_glass,max,0.0364,kg/kg
2006,Central Asia,msw_metal,max,0.0104,kg/kg
2006,Eastern Asia,msw_metal,max,0.0351,kg/kg
2006,South-Eastern Asia,msw_metal,max,0.0546,kg/kg
2006,Southern Asia,msw_metal,max,0.0117,kg/kg
2006,Western Asia,msw_metal,max,0.0325,kg/kg
2006,Northern Africa,msw_metal,max,0.0572,kg/kg
2006,Eastern Africa,msw_metal,max,0.0338,kg/kg
2006,Middle Africa,msw_metal,max,0.0182,kg/kg
2006,Western Africa,msw_metal,max,0.0351,kg/kg
2006,Eastern Europe,msw_metal,max,0.0091,kg/kg
2006,Northern Europe,msw_metal,max,0.0182,kg/kg
2006,Southern Europe,msw_metal,max,0.026,kg/kg
2006,Western Europe,msw_metal,max,0.0195,kg/kg
2006,Caribbean,msw_metal,max,0.0351,kg/kg
2006,Central America,msw_metal,max,0.0351,kg/kg
2006,South America,msw_metal,max,0.026,kg/kg
2006,Northern America,msw_metal,max,0.0832,kg/kg
2006,Australia and New Zealand,msw_metal,max,0.0234,kg/kg
2006,Melanesia,msw_metal,max,0.0234,kg/kg
2006,Polynesia,msw_metal,max,0.0234,kg/kg
2006,Central Asia,msw_nappies,max,0.0,kg/kg
2006,Eastern Asia,msw_nappies,max,0.0,kg/kg
2006,South-Eastern Asia,msw_nappies,max,0.0,kg/kg
2006,Southern Asia,msw_nappies,max,0.0,kg/kg
2006,Western Asia,msw_nappies,max,0.0052,kg/kg
2006,Northern Africa,msw_nappies,max,0.0,kg/kg
2006,Eastern Africa,msw_nappies,max,0.0,kg/kg
2006,Middle Africa,msw_nappies,max,0.0,kg/kg
2006,Western Africa,msw_nappies,max,0.0,kg/kg
2006,Eastern Europe,msw_nappies,max,0.0013,kg/kg
2006,Northern Europe,msw_nappies,max,0.0156,kg/kg
2006,Southern Europe,msw_nappies,max,0.0143,kg/kg
2006,Western Europe,msw_nappies,max,0.039,kg/kg
2006,Caribbean,msw_nappies,max,0.0,kg/kg
2006,Central America,msw_nappies,max,0.0,kg/kg
2006,South America,msw_nappies,max,0.0247,kg/kg
2006,Northern America,msw_nappies,max,0.0,kg/kg
2006,Australia and New Zealand,msw_nappies,max,0.0455,kg/kg
2006,Melanesia,msw_nappies,max,0.0455,kg/kg
2006,Polynesia,msw_nappies,max,0.0455,kg/kg
2006,Central Asia,msw_other,max,0.299,kg/kg
2006,Eastern Asia,msw_other,max,0.2977,kg/kg
2006,South-Eastern Asia,msw_other,max,0.2418,kg/kg
2006,Southern Asia,msw_other,max,0.1807,kg/kg
2006,Western Asia,msw_other,max,0.1534,kg/kg
2006,Northern Africa,msw_other,max,0.1365,kg/kg
2006,Eastern Africa,msw_other,max,0.2821,kg/kg
2006,Middle Africa,msw_other,max,0.6851,kg/kg
2006,Western Africa,msw_other,max,0.3445,kg/kg
2006,Eastern Europe,msw_other,max,0.4589,kg/kg
2006,Northern Europe,msw_other,max,0.442,kg/kg
2006,Southern Europe,msw_other,max,0.2171,kg/kg
2006,Western Europe,msw_other,max,0.1599,kg/kg
2006,Caribbean,msw_other,max,0.078,kg/kg
2006,Central America,msw_other,max,0.078,kg/kg
2006,South America,msw_other,max,0.0936,kg/kg
2006,Northern America,msw_other,max,0.182,kg/kg
2006,Australia and New Zealand,msw_other,max,0.3133,kg/kg
2006,Melanesia,msw_other,max,0.3133,kg/kg
2006,Polynesia,msw_other,max,0.3133,kg/kg
2006,Central Asia,msw_paper,max,0.3211,kg/kg
2006,Eastern Asia,msw_paper,max,0.2652,kg/kg
2006,South-Eastern Asia,msw_paper,max,0.1456,kg/kg
2006,Southern Asia,msw_paper,max,0.1196,kg/kg
2006,Western Asia,msw_paper,max,0.1989,kg/kg
2006,Northern Africa,msw_paper,max,0.1573,kg/kg
2006,Eastern Africa,msw_paper,max,0.1352,kg/kg
2006,Middle Africa,msw_paper,max,0.104,kg/kg
2006,Western Africa,msw_paper,max,0.0975,kg/kg
2006,Eastern Europe,msw_paper,max,0.2223,kg/kg
2006,Northern Europe,msw_paper,max,0.1794,kg/kg
2006,Southern Europe,msw_paper,max,0.2782,kg/kg
2006,Western Europe,msw_paper,max,0.2236,kg/kg
2006,Caribbean,msw_paper,max,0.1638,kg/kg
2006,Central America,msw_paper,max,0.1638,kg/kg
2006,South America,msw_paper,max,0.1612,kg/kg
2006,Northern America,msw_paper,max,0.3029,kg/kg
2006,Australia and New Zealand,msw_paper,max,0.156,kg/kg
2006,Melanesia,msw_paper,max,0.156,kg/kg
2006,Polynesia,msw_paper,max,0.156,kg/kg
2006,Central Asia,msw_plastics,max,0.1092,kg/kg
2006,Eastern Asia,msw_plastics,max,0.0845,kg/kg
2006,South-Eastern Asia,msw_plastics,max,0.1326,kg/kg
2006,Southern Asia,msw_plastics,max,0.091,kg/kg
2006,Western Asia,msw_plastics,max,0.2236,kg/kg
2006,Northern Africa,msw_plastics,max,0.1794,kg/kg
2006,Eastern Africa,msw_plastics,max,0.104,kg/kg
2006,Middle Africa,msw_plastics,max,0.0923,kg/kg
2006,Western Africa,msw_plastics,max,0.0832,kg/kg
2006,Eastern Europe,msw_plastics,max,0.0598,kg/kg
2006,Northern Europe,msw_plastics,max,0.0637,kg/kg
2006,Southern Europe,msw_plastics,max,0.1833,kg/kg
2006,Western Europe,msw_plastics,max,0.2665,kg/kg
2006,Caribbean,msw_plastics,max,0.1339,kg/kg
2006,Central America,msw_plastics,max,0.1339,kg/kg
2006,South America,msw_plastics,max,0.1781,kg/kg
2006,Northern America,msw_plastics,max,0.2054,kg/kg
2006,Australia and New Zealand,msw_plastics,max,0.1079,kg/kg
2006,Melanesia,msw_plastics,max,0.1079,kg/kg
2006,Polynesia,msw_plastics,max,0.1079,kg/kg
2006,Central Asia,msw_rubber,max,0.0,kg/kg
2006,Eastern Asia,msw_rubber,max,0.0,kg/kg
2006,South-Eastern Asia,msw_rubber,max,0.0,kg/kg
2006,Southern Asia,msw_rubber,max,0.0052,kg/kg
2006,Western Asia,msw_rubber,max,0.0039,kg/kg
2006,Northern Africa,msw_rubber,max,0.0,kg/kg
2006,Eastern Africa,msw_rubber,max,0.0052,kg/kg
2006,Middle Africa,msw_rubber,max,0.0,kg/kg
2006,Western Africa,msw_rubber,max,0.0,kg/kg
2006,Eastern Europe,msw_rubber,max,0.0065,kg/kg
2006,Northern Europe,msw_rubber,max,0.0,kg/kg
2006,Southern Europe,msw_rubber,max,0.0026,kg/kg
2006,Western Europe,msw_rubber,max,0.0,kg/kg
2006,Caribbean,msw_rubber,max,0.0,kg/kg
2006,Central America,msw_rubber,max,0.0,kg/kg
2006,South America,msw_rubber,max,0.0078,kg/kg
2006,Northern America,msw_rubber,max,0.0208,kg/kg
2006,Australia and New Zealand,msw_rubber,max,0.0,kg/kg
2006,Melanesia,msw_rubber,max,0.0,kg/kg
2006,Polynesia,msw_rubber,max,0.0,kg/kg
2006,Central Asia,msw_textiles,max,0.0455,kg/kg
2006,Eastern Asia,msw_textiles,max,0.013,kg/kg
2006,South-Eastern Asia,msw_textiles,max,0.0052,kg/kg
2006,Southern Asia,msw_textiles,max,0.0156,kg/kg
2006,Western Asia,msw_textiles,max,0.039,kg/kg
2006,Northern Africa,msw_textiles,max,0.0754,kg/kg
2006,Eastern Africa,msw_textiles,max,0.039,kg/kg
2006,Middle Africa,msw_textiles,max,0.0169,kg/kg
2006,Western Africa,msw_textiles,max,0.0247,kg/kg
2006,Eastern Europe,msw_textiles,max,0.0403,kg/kg
2006,Northern Europe,msw_textiles,max,0.0416,kg/kg
2006,Southern Europe,msw_textiles,max,0.0364,kg/kg
2006,Western Europe,msw_textiles,max,0.0767,kg/kg
